pair,event_type,lookback_window,session,volatility_regime,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
USDJPY,breakout_high,24,new_york,low_vol,1,9.4321832e-06,-3.2082235e-06,9.4321832e-06,0.00026627977,0.49366086,0.49366086,0.50079239,0.00028314618,0.00027626688,0.00037030556,1262,1.0423908e-05,False
USDJPY,breakout_high,24,new_york,low_vol,2,1.306366e-05,1.6770532e-06,1.306366e-05,0.00036299831,0.5,0.5,0.49524564,0.00039038144,0.00038946951,0.00050594998,1262,1.4242227e-05,False
USDJPY,breakout_high,24,new_york,low_vol,4,4.6272658e-05,1.1185115e-05,4.6272658e-05,0.00053055501,0.50950872,0.50950872,0.48415214,0.00056147021,0.00053732271,0.0007336614,1262,2.0652184e-05,False
USDJPY,breakout_high,24,new_york,low_vol,8,6.5028334e-05,-1.7392876e-05,6.5028334e-05,0.00075730212,0.49286846,0.49286846,0.50633914,0.00078720504,0.0007472392,0.0010736508,1262,3.0222708e-05,False
USDJPY,breakout_high,24,new_york,medium_vol,1,-2.4206444e-06,-3.6318403e-05,-2.4206444e-06,0.00036189143,0.45131245,0.45131245,0.54106689,0.00035628985,0.00035700745,0.00051219201,1181,1.4904172e-05,False
USDJPY,breakout_high,24,new_york,medium_vol,2,-1.0674417e-05,-6.2794556e-05,-1.0674417e-05,0.00048486531,0.45131245,0.45131245,0.54699407,0.00049124109,0.00050905783,0.00069595422,1181,2.0251431e-05,False
USDJPY,breakout_high,24,new_york,medium_vol,4,8.4999366e-06,-6.7890967e-05,8.4999366e-06,0.00066500558,0.45723963,0.45723963,0.54276037,0.00068916191,0.00070677798,0.00092915848,1181,2.7037395e-05,False
USDJPY,breakout_high,24,new_york,medium_vol,8,1.3880171e-05,-7.4193952e-05,1.3880171e-05,0.00089315853,0.46232007,0.46232007,0.53683319,0.00093402204,0.00095963923,0.0012498927,1181,3.6370374e-05,False
USDJPY,breakout_high,24,new_york,unknown,1,-0.00014759904,-7.0946264e-05,-0.00014759904,0.0003900398,0.35714286,0.35714286,0.64285714,0.00028924286,0.00051153025,0.00056437995,14,0.00015083689,True
USDJPY,breakout_high,24,new_york,unknown,2,-0.00033827734,-0.00024455038,-0.00033827734,0.00059371054,0.35714286,0.35714286,0.64285714,0.00037940394,0.00076505539,0.00073817556,14,0.00019728572,True
USDJPY,breakout_high,24,new_york,unknown,4,-0.00065885358,-0.00055792099,-0.00065885358,0.00084921723,0.21428571,0.21428571,0.78571429,0.00041396847,0.0011928877,0.0010458487,14,0.00027951482,True
USDJPY,breakout_high,24,new_york,unknown,8,-0.0011390142,-0.00055586387,-0.0011390142,0.0014961424,0.21428571,0.21428571,0.78571429,0.00048599926,0.0016899101,0.0018850384,14,0.00050379769,True
USDJPY,breakout_high,48,asia,high_vol,1,6.6040663e-05,-1.5989835e-05,6.6040663e-05,0.00060171204,0.48529412,0.48529412,0.51470588,0.0006585257,0.00054361669,0.00088426382,544,3.7912499e-05,False
USDJPY,breakout_high,48,asia,high_vol,2,5.1155654e-05,-6.2754024e-05,5.1155654e-05,0.0007870035,0.46507353,0.46507353,0.53125,0.00087282937,0.00075215656,0.0011590623,544,4.9694387e-05,False
USDJPY,breakout_high,48,asia,high_vol,4,8.6985727e-06,-6.2953627e-05,8.6985727e-06,0.0011550142,0.47610294,0.47610294,0.52205882,0.0011748364,0.0011275295,0.0017590415,544,7.5418283e-05,False
USDJPY,breakout_high,48,asia,high_vol,8,-0.00018400869,-4.6546237e-05,-0.00018400869,0.001817759,0.48897059,0.48897059,0.50919118,0.0016166332,0.0017991602,0.0033215671,544,0.00014241101,False
USDJPY,breakout_high,48,asia,low_vol,1,-1.8671129e-06,-9.1209252e-06,-1.8671129e-06,0.00023330003,0.48560701,0.48560701,0.50813517,0.00026273037,0.00025820333,0.00031405388,799,1.1110427e-05,False
USDJPY,breakout_high,48,asia,low_vol,2,1.6711804e-05,-4.396474e-06,1.6711804e-05,0.00033063339,0.49186483,0.49186483,0.50187735,0.00036845774,0.00036037466,0.00044227847,799,1.5646688e-05,False
USDJPY,breakout_high,48,asia,low_vol,4,-1.288994e-07,-1.7741034e-05,-1.288994e-07,0.00046330453,0.48685857,0.48685857,0.51188986,0.00050716532,0.00049537059,0.0006092851,799,2.1554957e-05,False
USDJPY,breakout_high,48,asia,low_vol,8,3.8393174e-06,-2.7561623e-05,3.8393174e-06,0.0006712775,0.49061327,0.49061327,0.5068836,0.00069821667,0.00071440148,0.00088137103,799,3.1180666e-05,False
USDJPY,breakout_high,48,asia,medium_vol,1,-2.3361693e-05,-2.8021408e-05,-2.3361693e-05,0.00034118675,0.46011132,0.46011132,0.53246753,0.00034683876,0.00037054632,0.00046446684,539,2.0006003e-05,False
USDJPY,breakout_high,48,asia,medium_vol,2,-5.7313377e-05,-5.8886946e-05,-5.7313377e-05,0.00047284563,0.45454545,0.45454545,0.54359926,0.00047298599,0.0005287644,0.00062929211,539,2.710553e-05,False
USDJPY,breakout_high,48,asia,medium_vol,4,-7.149395e-05,-8.655648e-05,-7.149395e-05,0.00064374802,0.43784787,0.43784787,0.56029685,0.00066707233,0.00073848954,0.00084877782,539,3.6559449e-05,False
USDJPY,breakout_high,48,asia,medium_vol,8,-1.8275427e-05,-4.9554392e-05,-1.8275427e-05,0.00089523844,0.47495362,0.47495362,0.51948052,0.00093178274,0.00098916646,0.0012134296,539,5.2266113e-05,False
USDJPY,breakout_high,48,asia,unknown,1,6.3993578e-05,6.2017427e-05,6.3993578e-05,0.00019472091,0.6,0.6,0.4,0.00026085094,0.00019855544,0.00022518752,15,5.8143167e-05,True
USDJPY,breakout_high,48,asia,unknown,2,6.407821e-05,-3.9837639e-05,6.407821e-05,0.00031068372,0.46666667,0.46666667,0.53333333,0.00037803625,0.00026686291,0.00038561101,15,9.9564335e-05,True
USDJPY,breakout_high,48,asia,unknown,4,0.00012508803,0.00020857093,0.00012508803,0.00047249629,0.53333333,0.53333333,0.46666667,0.00054331089,0.00038712406,0.00055632973,15,0.00014364372,True
USDJPY,breakout_high,48,asia,unknown,8,0.00041078565,0.00039495347,0.00041078565,0.00076035514,0.6,0.6,0.4,0.00091237549,0.00046874461,0.00082675114,15,0.00021346623,True
USDJPY,breakout_high,48,london,high_vol,1,7.1745371e-05,2.0224924e-05,7.1745371e-05,0.00050855271,0.51625,0.51625,0.48,0.00054274704,0.00047436427,0.00077293112,800,2.7327242e-05,False
USDJPY,breakout_high,48,london,high_vol,2,6.8036612e-05,-9.1174016e-06,6.8036612e-05,0.00066929499,0.49125,0.49125,0.505,0.00073365735,0.00065120932,0.0010275827,800,3.6330536e-05,False
USDJPY,breakout_high,48,london,high_vol,4,8.2254545e-05,7.3578725e-06,8.2254545e-05,0.00099623592,0.50625,0.50625,0.485,0.0010362346,0.00097892433,0.0014773053,800,5.223063e-05,False
USDJPY,breakout_high,48,london,high_vol,8,8.7276805e-05,-4.1823713e-05,8.7276805e-05,0.0014700095,0.48875,0.48875,0.51125,0.0014655668,0.0014568398,0.0021815084,800,7.7127971e-05,False
USDJPY,breakout_high,48,london,low_vol,1,1.8889925e-05,3.4305435e-06,1.8889925e-05,0.00025309044,0.50245499,0.50245499,0.49427169,0.00029952532,0.00027011202,0.00033554968,611,1.3574887e-05,False
USDJPY,breakout_high,48,london,low_vol,2,3.4820098e-05,2.7305991e-05,3.4820098e-05,0.00036147979,0.5188216,0.5188216,0.47299509,0.00041627761,0.00038347367,0.00047723987,611,1.9307058e-05,False
USDJPY,breakout_high,48,london,low_vol,4,6.9708751e-05,1.830228e-05,6.9708751e-05,0.0005239152,0.51391162,0.51391162,0.4811784,0.00059956845,0.00053755352,0.0007012806,611,2.8370776e-05,False
USDJPY,breakout_high,48,london,low_vol,8,0.00012517216,2.3045874e-05,0.00012517216,0.00074366171,0.51391162,0.51391162,0.47954173,0.00086208979,0.00078069376,0.0010345088,611,4.1851746e-05,False
USDJPY,breakout_high,48,london,medium_vol,1,-2.1297267e-05,-2.3281832e-05,-2.1297267e-05,0.00032933222,0.46979866,0.46979866,0.52348993,0.00034476609,0.00035715433,0.00044607991,596,1.8272145e-05,False
USDJPY,breakout_high,48,london,medium_vol,2,-3.8989886e-05,-3.5313442e-05,-3.8989886e-05,0.00047504924,0.46812081,0.46812081,0.52516779,0.00048709843,0.00053169651,0.0006371223,596,2.6097546e-05,False
USDJPY,breakout_high,48,london,medium_vol,4,2.3982089e-05,6.7696424e-06,2.3982089e-05,0.00069228272,0.50503356,0.50503356,0.49161074,0.00072382596,0.00075100772,0.00098706798,596,4.043188e-05,False
USDJPY,breakout_high,48,london,medium_vol,8,0.00011772057,3.7723665e-05,0.00011772057,0.0010684665,0.51845638,0.51845638,0.47986577,0.0011186014,0.0010801027,0.0014542566,596,5.956867e-05,False
USDJPY,breakout_high,48,london,unknown,1,8.226282e-06,-4.4542243e-05,8.226282e-06,0.00024560681,0.375,0.375,0.625,0.00022577525,0.00022032464,0.00036609171,8,0.00012943297,True
USDJPY,breakout_high,48,london,unknown,2,-6.6105755e-05,-3.7536418e-05,-6.6105755e-05,0.00038958282,0.5,0.5,0.5,0.00036218982,0.00029381496,0.00043412147,8,0.00015348512,True
USDJPY,breakout_high,48,london,unknown,4,-0.00028627008,-5.7385726e-05,-0.00028627008,0.00054138744,0.5,0.5,0.5,0.00039975016,0.00057564969,0.00069933184,8,0.00024725114,True
USDJPY,breakout_high,48,london,unknown,8,-0.00075557092,-0.00060685392,-0.00075557092,0.0010416288,0.375,0.375,0.625,0.0004356156,0.0013315884,0.0012433435,8,0.00043958831,True
USDJPY,breakout_high,48,new_york,high_vol,1,-1.4049594e-05,-3.0335159e-05,-1.4049594e-05,0.00049850751,0.46391753,0.46391753,0.53092784,0.00050622562,0.00050487415,0.00073078985,970,2.3464248e-05,False
USDJPY,breakout_high,48,new_york,high_vol,2,-5.0975454e-05,-2.7611481e-05,-5.0975454e-05,0.0006990852,0.48041237,0.48041237,0.51752577,0.00068931083,0.00074462907,0.0010463526,970,3.3596357e-05,False
USDJPY,breakout_high,48,new_york,high_vol,4,-4.0283537e-05,-1.1021552e-05,-4.0283537e-05,0.00096155902,0.49278351,0.49278351,0.50515464,0.00095169933,0.0010259218,0.0014067651,970,4.5168506e-05,False
USDJPY,breakout_high,48,new_york,high_vol,8,-7.8073343e-05,-8.2175089e-05,-7.8073343e-05,0.0013915497,0.48556701,0.48556701,0.51340206,0.0013208658,0.0014199298,0.0019956502,970,6.4076467e-05,False
USDJPY,breakout_high,48,new_york,low_vol,1,1.5396529e-05,4.47524e-06,1.5396529e-05,0.00027295868,0.50665188,0.50665188,0.48780488,0.00029935922,0.00028259589,0.00037897336,902,1.2618433e-05,False
USDJPY,breakout_high,48,new_york,low_vol,2,2.5018696e-05,1.4755286e-05,2.5018696e-05,0.00037638695,0.50997783,0.50997783,0.48891353,0.00041233353,0.00039515665,0.00051613006,902,1.7185251e-05,False
USDJPY,breakout_high,48,new_york,low_vol,4,6.3993527e-05,3.1224615e-05,6.3993527e-05,0.00053013704,0.52217295,0.52217295,0.47117517,0.00058066906,0.00053473874,0.00071519407,902,2.3813358e-05,False
USDJPY,breakout_high,48,new_york,low_vol,8,0.00010509927,2.2813381e-05,0.00010509927,0.00075491725,0.51219512,0.51219512,0.48780488,0.00080128359,0.00072046521,0.0010434035,902,3.4741538e-05,False
USDJPY,breakout_high,48,new_york,medium_vol,1,7.134584e-06,-2.8524577e-05,7.134584e-06,0.00038026178,0.45955882,0.45955882,0.53431373,0.00037394369,0.00036759368,0.00052816604,816,1.848951e-05,False
USDJPY,breakout_high,48,new_york,medium_vol,2,-4.8741926e-06,-5.2941627e-05,-4.8741926e-06,0.00050643069,0.46078431,0.46078431,0.5379902,0.00050850341,0.00051907854,0.00071602139,816,2.5065762e-05,False
USDJPY,breakout_high,48,new_york,medium_vol,4,6.5600634e-06,-7.9897853e-05,6.5600634e-06,0.00067498087,0.45098039,0.45098039,0.54901961,0.00070033556,0.00071910416,0.00095469058,816,3.3420855e-05,False
USDJPY,breakout_high,48,new_york,medium_vol,8,1.6997239e-05,-7.1587145e-05,1.6997239e-05,0.00088346794,0.46691176,0.46691176,0.53308824,0.00092415735,0.00095574658,0.0012276245,816,4.2975455e-05,False
USDJPY,breakout_high,48,new_york,unknown,1,-0.00019996725,-4.8839181e-05,-0.00019996725,0.00038590281,0.44444444,0.44444444,0.55555556,0.00030887584,0.00058808748,0.00058887987,9,0.00019629329,True
USDJPY,breakout_high,48,new_york,unknown,2,-0.00050059894,-0.00049929083,-0.00050059894,0.00063173379,0.22222222,0.22222222,0.77777778,0.00040770953,0.00090506916,0.00072539419,9,0.00024179806,True
USDJPY,breakout_high,48,new_york,unknown,4,-0.00050251289,-0.00055603853,-0.00050251289,0.00069490967,0.11111111,0.11111111,0.88888889,0.00044221134,0.0011531145,0.00070724474,9,0.00023574825,True
USDJPY,breakout_high,48,new_york,unknown,8,-0.00078147815,-0.00055091768,-0.00078147815,0.0010804331,0.11111111,0.11111111,0.88888889,0.00050630416,0.0013916197,0.0012172573,9,0.00040575242,True
USDJPY,breakout_high,96,asia,high_vol,1,0.00011011998,8.9516464e-06,0.00011011998,0.00063742437,0.50765306,0.50765306,0.49234694,0.00070103024,0.00053266017,0.00091849967,392,4.6391239e-05,False
USDJPY,breakout_high,96,asia,high_vol,2,0.00011638824,-2.4279514e-05,0.00011638824,0.00080864832,0.48469388,0.48469388,0.51020408,0.00091990305,0.00073996166,0.0011978823,392,6.0502191e-05,False
USDJPY,breakout_high,96,asia,high_vol,4,6.3944167e-05,-5.7613422e-06,6.3944167e-05,0.0012149055,0.49744898,0.49744898,0.5,0.0012397156,0.0011250151,0.001893518,392,9.56371e-05,False
USDJPY,breakout_high,96,asia,high_vol,8,-0.00029964062,-2.7133043e-05,-0.00029964062,0.0019464319,0.49234694,0.49234694,0.50765306,0.0016375771,0.0018899103,0.003628788,392,0.00018328147,False
USDJPY,breakout_high,96,asia,low_vol,1,1.0545026e-05,1.6632017e-06,1.0545026e-05,0.00023716773,0.5,0.5,0.49429658,0.00027832862,0.00026204032,0.00032373669,526,1.411559e-05,False
USDJPY,breakout_high,96,asia,low_vol,2,2.9006151e-05,2.1201061e-05,2.9006151e-05,0.00033798636,0.52661597,0.52661597,0.46958175,0.00038659308,0.00036481258,0.00044706197,526,1.9492828e-05,False
USDJPY,breakout_high,96,asia,low_vol,4,2.1451986e-06,-1.8729145e-05,2.1451986e-06,0.00048353803,0.48098859,0.48098859,0.51711027,0.000521088,0.00049879645,0.00062807963,526,2.7385573e-05,False
USDJPY,breakout_high,96,asia,low_vol,8,-3.0558799e-05,-7.7304338e-05,-3.0558799e-05,0.00068877756,0.46577947,0.46577947,0.53231939,0.00070609127,0.00073781462,0.00090872246,526,3.9622182e-05,False
USDJPY,breakout_high,96,asia,medium_vol,1,-2.306037e-05,-4.4742329e-05,-2.306037e-05,0.00035732604,0.45244957,0.45244957,0.54178674,0.00036100084,0.00038323429,0.00047931216,347,2.5730825e-05,False
USDJPY,breakout_high,96,asia,medium_vol,2,-5.450241e-05,-5.93069e-05,-5.450241e-05,0.0004703648,0.45244957,0.45244957,0.54755043,0.00049229731,0.00053936743,0.00063198993,347,3.3926997e-05,False
USDJPY,breakout_high,96,asia,medium_vol,4,-9.7715723e-05,-0.00013337844,-9.7715723e-05,0.0006540522,0.41786744,0.41786744,0.57925072,0.00066517428,0.00076414398,0.00086224569,347,4.6287774e-05,False
USDJPY,breakout_high,96,asia,medium_vol,8,-6.1023369e-05,-8.7923072e-05,-6.1023369e-05,0.00088824642,0.44956772,0.44956772,0.54755043,0.00089498175,0.0010235356,0.0012208977,347,6.5541225e-05,False
USDJPY,breakout_high,96,asia,unknown,1,9.3886637e-05,0.00014172287,9.3886637e-05,0.00020374615,0.7,0.7,0.3,0.0002320857,0.00014263159,0.00022109046,10,6.9914942e-05,True
USDJPY,breakout_high,96,asia,unknown,2,0.00014297341,3.9780033e-05,0.00014297341,0.00035649003,0.5,0.5,0.5,0.00040786365,0.0002179228,0.00043029397,10,0.0001360709,True
USDJPY,breakout_high,96,asia,unknown,4,0.00011452817,0.00024585333,0.00011452817,0.00045145574,0.6,0.6,0.4,0.00053804388,0.00033096606,0.00054893122,10,0.00017358729,True
USDJPY,breakout_high,96,asia,unknown,8,0.00060689205,0.00095336955,0.00060689205,0.00094747734,0.7,0.7,0.3,0.0010333774,0.00036467523,0.00091030495,10,0.0002878637,True
USDJPY,breakout_high,96,london,high_vol,1,0.00012352681,4.1426988e-05,0.00012352681,0.00053300064,0.53345725,0.53345725,0.46282528,0.00059378,0.00047624515,0.00079015782,538,3.4066123e-05,False
USDJPY,breakout_high,96,london,high_vol,2,0.00015002581,2.4983788e-05,0.00015002581,0.0006994248,0.5204461,0.5204461,0.4739777,0.00081489134,0.00063877363,0.0010300754,538,4.4409704e-05,False
USDJPY,breakout_high,96,london,high_vol,4,0.00018013698,2.8834525e-05,0.00018013698,0.0010069411,0.5260223,0.5260223,0.46840149,0.001117388,0.00096385437,0.0014618299,538,6.302396e-05,False
USDJPY,breakout_high,96,london,high_vol,8,0.00021943777,0.00010685347,0.00021943777,0.001493789,0.52416357,0.52416357,0.47583643,0.0015937555,0.0014463293,0.002247225,538,9.6884749e-05,False
USDJPY,breakout_high,96,london,low_vol,1,2.130262e-05,-3.2839354e-06,2.130262e-05,0.00026469602,0.49484536,0.49484536,0.50257732,0.00030596769,0.00028624674,0.00035451523,388,1.7997784e-05,False
USDJPY,breakout_high,96,london,low_vol,2,4.0631642e-05,3.5648026e-05,4.0631642e-05,0.0003766864,0.53350515,0.53350515,0.45876289,0.00043113632,0.00040341279,0.00050632381,388,2.5704697e-05,False
USDJPY,breakout_high,96,london,low_vol,4,0.00010242677,6.0521822e-05,0.00010242677,0.00055826788,0.53350515,0.53350515,0.46649485,0.00063884376,0.00056013723,0.00075375091,388,3.8265905e-05,False
USDJPY,breakout_high,96,london,low_vol,8,0.00015750753,4.4219131e-05,0.00015750753,0.00076352332,0.53092784,0.53092784,0.45876289,0.00090500923,0.00081708195,0.0010686036,388,5.425013e-05,False
USDJPY,breakout_high,96,london,medium_vol,1,-4.2733249e-06,-6.6714835e-06,-4.2733249e-06,0.00034067756,0.48484848,0.48484848,0.50505051,0.00035357415,0.00036553039,0.00047052345,396,2.3644693e-05,False
USDJPY,breakout_high,96,london,medium_vol,2,-1.7870142e-05,-2.4880433e-05,-1.7870142e-05,0.00049388767,0.46969697,0.46969697,0.52272727,0.00050446336,0.00054939293,0.00065437503,396,3.2883582e-05,False
USDJPY,breakout_high,96,london,medium_vol,4,5.1338249e-05,5.3953334e-05,5.1338249e-05,0.00068604438,0.52777778,0.52777778,0.46717172,0.00074154174,0.00075660823,0.00099095122,396,4.9797172e-05,False
USDJPY,breakout_high,96,london,medium_vol,8,0.00016168246,0.00011864829,0.00016168246,0.0010326635,0.53787879,0.53787879,0.45959596,0.0011273039,0.0010540225,0.0013563969,396,6.8161511e-05,False
USDJPY,breakout_high,96,london,unknown,1,-0.00010365423,-5.5216653e-05,-0.00010365423,0.00019788841,0.33333333,0.33333333,0.66666667,0.00010894907,0.00023465551,0.00025902749,6,0.00010574753,True
USDJPY,breakout_high,96,london,unknown,2,-0.00010870008,-9.0505772e-05,-0.00010870008,0.00040759985,0.5,0.5,0.5,0.00024294804,0.00032291553,0.00045837199,6,0.00018712958,True
USDJPY,breakout_high,96,london,unknown,4,-0.00017698165,-5.7385726e-05,-0.00017698165,0.00046564809,0.5,0.5,0.5,0.00029302849,0.00050236491,0.00062534651,6,0.00025529664,True
USDJPY,breakout_high,96,london,unknown,8,-0.00032471447,8.3932973e-05,-0.00032471447,0.00070612503,0.5,0.5,0.5,0.00034084907,0.00096126241,0.00098982788,6,0.00040409554,True
USDJPY,breakout_high,96,new_york,high_vol,1,-6.2785519e-06,-2.3605027e-05,-6.2785519e-06,0.00048080462,0.47009736,0.47009736,0.52573018,0.00048818708,0.0004723365,0.0006892639,719,2.5705206e-05,False
USDJPY,breakout_high,96,new_york,high_vol,2,-3.1234456e-05,-9.3349327e-06,-3.1234456e-05,0.00067511818,0.49095967,0.49095967,0.50625869,0.00066476977,0.00070966445,0.00099007784,719,3.6923673e-05,False
USDJPY,breakout_high,96,new_york,high_vol,4,1.0537991e-05,3.2238603e-05,1.0537991e-05,0.0008970786,0.5132128,0.5132128,0.48400556,0.00091620004,0.00095046914,0.0012647464,719,4.7167082e-05,False
USDJPY,breakout_high,96,new_york,high_vol,8,1.0296491e-05,3.2702334e-05,1.0296491e-05,0.001305081,0.50764951,0.50764951,0.49095967,0.0012797231,0.0013049416,0.0018463658,719,6.8857824e-05,False
USDJPY,breakout_high,96,new_york,low_vol,1,1.6483727e-05,4.4058104e-06,1.6483727e-05,0.00027634207,0.50736278,0.50736278,0.48594378,0.00030308951,0.00028169461,0.00038260442,747,1.3998764e-05,False
USDJPY,breakout_high,96,new_york,low_vol,2,3.0119601e-05,1.5745453e-05,3.0119601e-05,0.00038502883,0.51137885,0.51137885,0.48728246,0.00041880378,0.00039334619,0.00052489609,747,1.9204944e-05,False
USDJPY,breakout_high,96,new_york,low_vol,4,7.0345158e-05,3.336336e-05,7.0345158e-05,0.00052882669,0.52744311,0.52744311,0.46452477,0.00058528193,0.00052880734,0.00071587321,747,2.6192431e-05,False
USDJPY,breakout_high,96,new_york,low_vol,8,0.00013634394,5.8265627e-05,0.00013634394,0.00076380824,0.52476573,0.52476573,0.47523427,0.00081791249,0.00070933634,0.0010581049,747,3.8714032e-05,False
USDJPY,breakout_high,96,new_york,medium_vol,1,5.2033269e-06,-1.8503282e-05,5.2033269e-06,0.00038739268,0.46779141,0.46779141,0.52453988,0.00037702273,0.00037079351,0.00054445873,652,2.1322649e-05,False
USDJPY,breakout_high,96,new_york,medium_vol,2,-5.3044987e-07,-4.4499986e-05,-5.3044987e-07,0.00051441258,0.46779141,0.46779141,0.53067485,0.00051226298,0.0005212123,0.00073392083,652,2.8742558e-05,False
USDJPY,breakout_high,96,new_york,medium_vol,4,3.1331342e-05,-6.146359e-05,3.1331342e-05,0.00068175753,0.46779141,0.46779141,0.53220859,0.00070903641,0.00070629099,0.00097119156,652,3.8034797e-05,False
USDJPY,breakout_high,96,new_york,medium_vol,8,2.1940656e-05,-5.5749517e-05,2.1940656e-05,0.00088942765,0.47239264,0.47239264,0.52760736,0.00093111896,0.00094250719,0.0012167461,652,4.7651453e-05,False
USDJPY,breakout_high,96,new_york,unknown,1,-0.00043495966,-0.00021099085,-0.00043495966,0.00044384543,0.16666667,0.16666667,0.83333333,0.00022875492,0.00072670324,0.00054189015,6,0.00022122573,True
USDJPY,breakout_high,96,new_york,unknown,2,-0.00066598849,-0.0006764119,-0.00066598849,0.00083470567,0.16666667,0.16666667,0.83333333,0.00035011289,0.0011270612,0.00084125197,6,0.00034343968,True
USDJPY,breakout_high,96,new_york,unknown,4,-0.00054026025,-0.00055792099,-0.00054026025,0.00082885541,0.16666667,0.16666667,0.83333333,0.00039229218,0.001276659,0.00077754619,6,0.0003174319,True
USDJPY,breakout_high,96,new_york,unknown,8,-0.00088529267,-0.00094844199,-0.00088529267,0.0013337252,0.16666667,0.16666667,0.83333333,0.00048253982,0.001594078,0.0014501827,6,0.0005920346,True
USDJPY,breakout_low,24,asia,high_vol,1,-3.9260182e-05,8.0424383e-05,3.9260182e-05,0.00065972686,0.54365541,0.4540163,0.54365541,0.00071605428,0.00056454276,0.0010379691,859,3.541505e-05,False
USDJPY,breakout_low,24,asia,high_vol,2,-3.8359939e-05,7.7131087e-05,3.8359939e-05,0.00087322011,0.52852154,0.46915017,0.52852154,0.00096592146,0.00079453304,0.0013738067,859,4.6873678e-05,False
USDJPY,breakout_low,24,asia,high_vol,4,-2.7592579e-05,6.7315891e-05,2.7592579e-05,0.0011675578,0.53084983,0.46915017,0.53084983,0.0012909982,0.0011103384,0.0016376359,859,5.5875416e-05,False
USDJPY,breakout_low,24,asia,high_vol,8,-3.2105925e-05,5.6001232e-05,3.2105925e-05,0.0015392707,0.50989523,0.48894063,0.50989523,0.0017018057,0.0014938026,0.0021705517,859,7.4058268e-05,False
USDJPY,breakout_low,24,asia,low_vol,1,4.6203881e-05,5.6506933e-05,-4.6203881e-05,0.00026111219,0.57420925,0.41849148,0.57420925,0.00027524777,0.00028816592,0.00034904571,822,1.2174367e-05,False
USDJPY,breakout_low,24,asia,low_vol,2,7.4901599e-05,8.117293e-05,-7.4901599e-05,0.00037165949,0.56934307,0.42822384,0.56934307,0.00037737677,0.00041398606,0.0004990595,822,1.7406699e-05,False
USDJPY,breakout_low,24,asia,low_vol,4,9.8010124e-05,7.2256513e-05,-9.8010124e-05,0.00050946599,0.55352798,0.44282238,0.55352798,0.00051220316,0.00058778171,0.00069725392,822,2.4319523e-05,False
USDJPY,breakout_low,24,asia,low_vol,8,0.0001087703,0.00014493027,-0.0001087703,0.00068283478,0.58515815,0.41119221,0.58515815,0.00069575866,0.00078186831,0.00090749444,822,3.1652503e-05,False
USDJPY,breakout_low,24,asia,medium_vol,1,1.0990157e-05,5.9231185e-05,-1.0990157e-05,0.00036096579,0.53931204,0.45454545,0.53931204,0.00039778549,0.00035424874,0.00047056922,814,1.6493443e-05,False
USDJPY,breakout_low,24,asia,medium_vol,2,3.3879316e-05,5.5583312e-05,-3.3879316e-05,0.00047918543,0.54668305,0.44717445,0.54668305,0.00053505802,0.00050024584,0.00063849905,814,2.237938e-05,False
USDJPY,breakout_low,24,asia,medium_vol,4,-1.605647e-05,2.7918865e-05,1.605647e-05,0.00069702853,0.51474201,0.48280098,0.51474201,0.00076061087,0.00069388764,0.00093808559,814,3.2879883e-05,False
USDJPY,breakout_low,24,asia,medium_vol,8,2.9018832e-06,3.2580085e-05,-2.9018832e-06,0.00092378946,0.51228501,0.48648649,0.51228501,0.0010318818,0.00093342212,0.0012761558,814,4.4729238e-05,False
USDJPY,breakout_low,24,asia,unknown,1,-0.00018710183,7.3243504e-05,0.00018710183,0.00048211072,0.58333333,0.41666667,0.58333333,0.00067147049,0.00035074179,0.00095637931,12,0.00027608293,True
USDJPY,breakout_low,24,asia,unknown,2,-0.00050879064,-0.00037517125,0.00050879064,0.00080689562,0.33333333,0.66666667,0.33333333,0.0010461921,0.00045874187,0.0010362962,12,0.00029915293,True
USDJPY,breakout_low,24,asia,unknown,4,-0.000699309,-0.00019533457,0.000699309,0.00089003532,0.33333333,0.66666667,0.33333333,0.0014132048,0.00049358235,0.0012105392,12,0.00034945256,True
USDJPY,breakout_low,24,asia,unknown,8,-0.00042085234,0.00011752212,0.00042085234,0.0010174714,0.5,0.5,0.5,0.0014534289,0.00063834755,0.0013033302,12,0.00037623901,True
USDJPY,breakout_low,24,london,high_vol,1,-2.9418077e-05,1.6913627e-05,2.9418077e-05,0.00059025932,0.51488616,0.48336252,0.51488616,0.00062405409,0.00053789768,0.0010248782,1142,3.0327681e-05,False
USDJPY,breakout_low,24,london,high_vol,2,-4.9851067e-05,1.8025324e-05,4.9851067e-05,0.00083394053,0.51050788,0.48598949,0.51050788,0.00089755034,0.00075073099,0.0013428053,1142,3.9735619e-05,False
USDJPY,breakout_low,24,london,high_vol,4,-6.2072283e-05,5.1751005e-05,6.2072283e-05,0.0011066887,0.52101576,0.47810858,0.52101576,0.0012329328,0.0010546947,0.001699981,1142,5.0304985e-05,False
USDJPY,breakout_low,24,london,high_vol,8,-4.2634542e-05,4.9945008e-05,4.2634542e-05,0.0015951532,0.51401051,0.48423818,0.51401051,0.0017217574,0.0015309234,0.0024148689,1142,7.1459589e-05,False
