pair,event_type,lookback_window,session,session_subcontext,transition_context,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
GBPUSD,sweep_low,24,asia,early_session,inside_asia,4,5.7298973e-05,5.1432373e-05,-5.7298973e-05,0.0004784775,0.5324165,0.46660118,0.5324165,0.00050569173,0.00053794733,0.00066203892,1018,2.0749595e-05,False
GBPUSD,sweep_low,24,asia,early_session,inside_asia,8,8.6561334e-05,0.00010273905,-8.6561334e-05,0.00065230809,0.55795678,0.44204322,0.55795678,0.00065902019,0.00073104337,0.00089114778,1018,2.7930315e-05,False
GBPUSD,sweep_low,24,asia,late_session,inside_asia,1,-6.0250702e-06,3.691876e-06,6.0250702e-06,0.00036304423,0.50130548,0.49521323,0.50130548,0.00037000929,0.00033834481,0.00050389453,1149,1.4865504e-05,False
GBPUSD,sweep_low,24,asia,late_session,inside_asia,2,-3.1329851e-05,-3.1551589e-05,3.1329851e-05,0.00055443158,0.47693647,0.52045257,0.47693647,0.00058056985,0.00051338628,0.00080368356,1149,2.3709646e-05,False
GBPUSD,sweep_low,24,asia,late_session,inside_asia,4,-5.7025506e-05,-3.8848804e-05,5.7025506e-05,0.00089216057,0.48476936,0.51174935,0.48476936,0.00091149273,0.00081106627,0.0012823448,1149,3.7830738e-05,False
GBPUSD,sweep_low,24,asia,late_session,inside_asia,8,-0.00011913339,-8.7788605e-05,0.00011913339,0.0014415268,0.4743255,0.52393386,0.4743255,0.0014633616,0.0013056751,0.0019792262,1149,5.8389589e-05,False
GBPUSD,sweep_low,24,asia,mid_session,inside_asia,1,1.6786277e-05,2.2857997e-05,-1.6786277e-05,0.00021191339,0.54857143,0.44142857,0.54857143,0.00020342871,0.00021718064,0.00031901461,700,1.2057619e-05,False
GBPUSD,sweep_low,24,asia,mid_session,inside_asia,2,3.4056964e-05,3.0557835e-05,-3.4056964e-05,0.00027697287,0.54428571,0.44714286,0.54428571,0.00027388833,0.00030577199,0.0004048434,700,1.5301642e-05,False
GBPUSD,sweep_low,24,asia,mid_session,inside_asia,4,5.1802056e-05,4.6875404e-05,-5.1802056e-05,0.00038987563,0.55857143,0.43857143,0.55857143,0.00039113668,0.0004275669,0.00055147803,700,2.084391e-05,False
GBPUSD,sweep_low,24,asia,mid_session,inside_asia,8,0.00012124786,7.9175795e-05,-0.00012124786,0.00054509581,0.55,0.44857143,0.55,0.00055072215,0.00066845038,0.00080764079,700,3.0525952e-05,False
GBPUSD,sweep_low,24,london,early_session,asia_to_london_boundary,1,2.5221258e-06,1.83427e-05,-2.5221258e-06,0.0005073169,0.51048951,0.48671329,0.51048951,0.00050120571,0.00048213016,0.00069485387,715,2.5986061e-05,False
GBPUSD,sweep_low,24,london,early_session,asia_to_london_boundary,2,2.7752636e-05,3.8397002e-06,-2.7752636e-05,0.0007399992,0.5048951,0.49370629,0.5048951,0.00072657392,0.00071291163,0.00098760405,715,3.6934297e-05,False
GBPUSD,sweep_low,24,london,early_session,asia_to_london_boundary,4,2.5837234e-06,-9.4702948e-05,-2.5837234e-06,0.00098225261,0.45874126,0.53986014,0.45874126,0.0010359077,0.0010151321,0.0012984763,715,4.8560259e-05,False
GBPUSD,sweep_low,24,london,early_session,asia_to_london_boundary,8,-5.8180428e-05,-0.00013391871,5.8180428e-05,0.0013832516,0.46853147,0.53146853,0.46853147,0.0014656928,0.0013941137,0.0018909362,715,7.0717005e-05,False
GBPUSD,sweep_low,24,london,early_session,inside_london,1,5.482647e-07,3.4129305e-05,-5.482647e-07,0.00051117359,0.51851852,0.47851852,0.51851852,0.00053657932,0.00048922711,0.0007251744,675,2.7911976e-05,False
GBPUSD,sweep_low,24,london,early_session,inside_london,2,-3.4843107e-05,-3.8733117e-06,3.4843107e-05,0.00072950021,0.49481481,0.50222222,0.49481481,0.00077653298,0.00069845925,0.0010205659,675,3.9281601e-05,False
GBPUSD,sweep_low,24,london,early_session,inside_london,4,-8.3459924e-05,3.6132389e-06,8.3459924e-05,0.00098049406,0.50074074,0.49925926,0.50074074,0.0010740912,0.00095585978,0.0013508305,675,5.199349e-05,False
GBPUSD,sweep_low,24,london,early_session,inside_london,8,-9.5540057e-05,0,9.5540057e-05,0.0013560743,0.49777778,0.49925926,0.49777778,0.0014625927,0.0013189318,0.0019390145,675,7.4632702e-05,False
GBPUSD,sweep_low,24,london,late_session,asia_to_london_boundary,1,-2.762311e-05,-2.762311e-05,2.762311e-05,2.762311e-05,0,1,0,0.0003433158,0.00018546945,,1,,True
GBPUSD,sweep_low,24,london,late_session,asia_to_london_boundary,2,0.00052089294,0.00052089294,-0.00052089294,0.00052089294,1,0,1,0.0003433158,0.0011128167,,1,,True
GBPUSD,sweep_low,24,london,late_session,asia_to_london_boundary,4,0.00048537751,0.00048537751,-0.00048537751,0.00048537751,1,0,1,0.0003433158,0.0012548784,,1,,True
GBPUSD,sweep_low,24,london,late_session,asia_to_london_boundary,8,0.0015863558,0.0015863558,-0.0015863558,0.0015863558,1,0,1,0.0003433158,0.0018941561,,1,,True
GBPUSD,sweep_low,24,london,late_session,inside_london,1,-4.3028023e-05,-5.4944622e-05,4.3028023e-05,0.00057837532,0.47136038,0.52625298,0.47136038,0.0006077832,0.00052735323,0.00080995047,838,2.7979275e-05,False
GBPUSD,sweep_low,24,london,late_session,inside_london,2,-2.150717e-06,-4.354829e-05,2.150717e-06,0.00082650457,0.48329356,0.51431981,0.48329356,0.00084644946,0.00079020736,0.0011960176,838,4.1315743e-05,False
GBPUSD,sweep_low,24,london,late_session,inside_london,4,-3.6356556e-05,-5.1513534e-05,3.6356556e-05,0.0011924388,0.48090692,0.51789976,0.48090692,0.0012110215,0.0011654055,0.0016786995,838,5.7989711e-05,False
GBPUSD,sweep_low,24,london,late_session,inside_london,8,-6.926557e-05,-0.00015854826,6.926557e-05,0.0017369894,0.47374702,0.52625298,0.47374702,0.0017716869,0.0017009171,0.0023576186,838,8.1442583e-05,False
GBPUSD,sweep_low,24,london,mid_session,inside_london,1,-2.8292018e-05,1.3553478e-05,2.8292018e-05,0.00050068559,0.50845411,0.48792271,0.50845411,0.00050722562,0.00045461929,0.00071650831,828,2.4900385e-05,False
GBPUSD,sweep_low,24,london,mid_session,inside_london,2,-6.5574069e-05,1.3722984e-05,6.5574069e-05,0.00070071524,0.50603865,0.49396135,0.50603865,0.00072537811,0.00063875796,0.00098741809,828,3.4315151e-05,False
GBPUSD,sweep_low,24,london,mid_session,inside_london,4,-6.4065465e-05,-5.6368235e-06,6.4065465e-05,0.00095744224,0.49275362,0.50362319,0.49275362,0.0010406202,0.0009012065,0.0014314668,828,4.9746912e-05,False
GBPUSD,sweep_low,24,london,mid_session,inside_london,8,-5.3610245e-05,6.2353859e-05,5.3610245e-05,0.0014020153,0.51570048,0.48309179,0.51570048,0.0014843659,0.0013605343,0.0019132467,828,6.648992e-05,False
GBPUSD,sweep_low,24,new_york,early_session,inside_new_york,1,1.490521e-05,-1.645928e-05,-1.490521e-05,0.00058723438,0.48407643,0.51082803,0.48407643,0.00056199662,0.00057248009,0.00086498541,785,3.0872653e-05,False
GBPUSD,sweep_low,24,new_york,early_session,inside_new_york,2,-5.8095225e-05,-7.847846e-06,5.8095225e-05,0.00082124085,0.49299363,0.5044586,0.49299363,0.00083739293,0.00080034462,0.0011408835,785,4.0719877e-05,False
GBPUSD,sweep_low,24,new_york,early_session,inside_new_york,4,-0.00010146041,-0.00011857768,0.00010146041,0.0011296474,0.44713376,0.55031847,0.44713376,0.0011840734,0.0011040432,0.0015716351,785,5.6094063e-05,False
GBPUSD,sweep_low,24,new_york,early_session,inside_new_york,8,-0.00010757506,-9.2294975e-05,0.00010757506,0.0015335512,0.47261146,0.52611465,0.47261146,0.0016594839,0.0015131581,0.0021847832,785,7.7978256e-05,False
GBPUSD,sweep_low,24,new_york,early_session,london_to_new_york_boundary,1,7.8705752e-06,0,-7.8705752e-06,0.00023095842,0.49230769,0.49230769,0.49230769,0.00022084713,0.00027528008,0.00035034867,130,3.0727611e-05,False
GBPUSD,sweep_low,24,new_york,early_session,london_to_new_york_boundary,2,-1.0675172e-05,2.782258e-05,1.0675172e-05,0.00029570535,0.53076923,0.46923077,0.53076923,0.00031124163,0.00034748044,0.00041163075,130,3.6102405e-05,False
GBPUSD,sweep_low,24,new_york,early_session,london_to_new_york_boundary,4,3.9955857e-05,2.7483161e-05,-3.9955857e-05,0.00041600876,0.53846154,0.46153846,0.53846154,0.00042607565,0.00048016239,0.00068922006,130,6.0448598e-05,False
GBPUSD,sweep_low,24,new_york,early_session,london_to_new_york_boundary,8,6.6754023e-05,3.2337927e-05,-6.6754023e-05,0.00074647842,0.53076923,0.46923077,0.53076923,0.00067516125,0.0007308119,0.0012282274,130,0.00010772267,False
GBPUSD,sweep_low,24,new_york,late_session,inside_new_york,1,-9.4807471e-07,1.5949456e-05,9.4807471e-07,0.00035326409,0.52670623,0.47032641,0.52670623,0.00036533046,0.00034616468,0.00059192487,674,2.2800094e-05,False
GBPUSD,sweep_low,24,new_york,late_session,inside_new_york,2,6.2951776e-06,4.624151e-05,-6.2951776e-06,0.00044797436,0.55192878,0.44807122,0.55192878,0.00048320875,0.00048206855,0.00074408907,674,2.866124e-05,False
GBPUSD,sweep_low,24,new_york,late_session,inside_new_york,4,5.0048399e-05,5.2998768e-05,-5.0048399e-05,0.00059400504,0.54005935,0.45845697,0.54005935,0.0006235872,0.0006428702,0.0010583472,674,4.076601e-05,False
GBPUSD,sweep_low,24,new_york,late_session,inside_new_york,8,0.00010153161,9.3752494e-05,-0.00010153161,0.00073518352,0.55489614,0.44362018,0.55489614,0.00076090746,0.00084059649,0.0013151571,674,5.0657959e-05,False
GBPUSD,sweep_low,24,new_york,late_session,london_to_new_york_boundary,1,-1.9377302e-05,-4.0051747e-06,1.9377302e-05,0.00010328491,0.42857143,0.57142857,0.42857143,0.0001558017,0.00030296796,0.00013100077,7,4.9513636e-05,True
GBPUSD,sweep_low,24,new_york,late_session,london_to_new_york_boundary,2,1.5914277e-05,0.00015480895,-1.5914277e-05,0.00021718906,0.57142857,0.42857143,0.57142857,0.0002278652,0.00039298922,0.00023833865,7,9.0083541e-05,True
GBPUSD,sweep_low,24,new_york,late_session,london_to_new_york_boundary,4,-6.4017101e-05,0.00020431469,6.4017101e-05,0.0005436306,0.57142857,0.42857143,0.57142857,0.00042300875,0.00051191756,0.00073508219,7,0.00027783495,True
GBPUSD,sweep_low,24,new_york,late_session,london_to_new_york_boundary,8,-0.00018299048,1.806515e-05,0.00018299048,0.00062188311,0.57142857,0.42857143,0.57142857,0.00064290184,0.00059164413,0.00093652914,7,0.00035397474,True
GBPUSD,sweep_low,24,new_york,mid_session,inside_new_york,1,2.1258238e-05,1.1833806e-05,-2.1258238e-05,0.00052961328,0.50926612,0.4892513,0.50926612,0.00052572419,0.00051025277,0.0007349328,1349,2.000975e-05,False
GBPUSD,sweep_low,24,new_york,mid_session,inside_new_york,2,3.5823512e-06,0,-3.5823512e-06,0.00075540054,0.49888807,0.49814678,0.49888807,0.00074156465,0.00071948962,0.0010887638,1349,2.9643379e-05,False
GBPUSD,sweep_low,24,new_york,mid_session,inside_new_york,4,-4.1143513e-05,-1.0636337e-05,4.1143513e-05,0.00097948162,0.4966642,0.5033358,0.4966642,0.0010327118,0.00095076842,0.0014929983,1349,4.0649326e-05,False
GBPUSD,sweep_low,24,new_york,mid_session,inside_new_york,8,-6.4730698e-05,-3.6546368e-06,6.4730698e-05,0.0012480242,0.49814678,0.50111193,0.49814678,0.001338998,0.0012219457,0.0018643751,1349,5.0760668e-05,False
GBPUSD,sweep_low,24,new_york,mid_session,london_to_new_york_boundary,1,-0.00022789467,-4.368373e-05,0.00022789467,0.0003038278,0.33333333,0.66666667,0.33333333,0.00056677472,0.00024078719,0.00046229787,3,0.0002669078,True
GBPUSD,sweep_low,24,new_york,mid_session,london_to_new_york_boundary,2,-0.0003644093,-0.0002144474,0.0003644093,0.00047961818,0.33333333,0.66666667,0.33333333,0.00070337882,0.00026990968,0.00062582717,3,0.00036132148,True
GBPUSD,sweep_low,24,new_york,mid_session,london_to_new_york_boundary,4,-0.00037642769,-0.00053415027,0.00037642769,0.0005776376,0.33333333,0.66666667,0.33333333,0.00080811417,0.00029609351,0.00061474809,3,0.00035492497,True
GBPUSD,sweep_low,24,new_york,mid_session,london_to_new_york_boundary,8,-0.00026008633,-0.00021263846,0.00026008633,0.00037392877,0.33333333,0.66666667,0.33333333,0.0008840473,0.00029609351,0.00045642736,3,0.00026351846,True
GBPUSD,sweep_low,48,asia,early_session,inside_asia,1,1.153323e-05,3.9074393e-05,-1.153323e-05,0.00026403749,0.56666667,0.42777778,0.56666667,0.00030257208,0.0002784358,0.00036276003,360,1.9119132e-05,False
GBPUSD,sweep_low,48,asia,early_session,inside_asia,2,8.1759747e-05,0.00010189079,-8.1759747e-05,0.00039072827,0.575,0.42222222,0.575,0.00039705022,0.00042209012,0.0005379744,360,2.8353741e-05,False
GBPUSD,sweep_low,48,asia,early_session,inside_asia,4,4.7662108e-05,6.4725132e-05,-4.7662108e-05,0.00048268448,0.54444444,0.45555556,0.54444444,0.0005362233,0.0005616255,0.00064387672,360,3.3935283e-05,False
GBPUSD,sweep_low,48,asia,early_session,inside_asia,8,0.00011167351,0.00012767096,-0.00011167351,0.0006173886,0.57222222,0.42777778,0.57222222,0.00069166352,0.00074354225,0.00084637502,360,4.460788e-05,False
GBPUSD,sweep_low,48,asia,late_session,inside_asia,1,-4.349309e-06,1.1448765e-05,4.349309e-06,0.00037514294,0.50965251,0.48519949,0.50965251,0.00038907012,0.0003587354,0.00051716982,777,1.8553364e-05,False
GBPUSD,sweep_low,48,asia,late_session,inside_asia,2,-3.791455e-05,-2.1729683e-05,3.791455e-05,0.00058034234,0.48391248,0.51480051,0.48391248,0.00060721101,0.0005431188,0.00082276392,777,2.9516491e-05,False
GBPUSD,sweep_low,48,asia,late_session,inside_asia,4,-7.3980409e-05,-3.8848804e-05,7.3980409e-05,0.00093219309,0.49034749,0.50965251,0.49034749,0.00095172023,0.00084743441,0.0013059277,777,4.6849895e-05,False
GBPUSD,sweep_low,48,asia,late_session,inside_asia,8,-0.0001199957,-3.6874652e-05,0.0001199957,0.0014445616,0.48906049,0.50965251,0.48906049,0.0014785228,0.0013105225,0.0019613653,777,7.0363588e-05,False
GBPUSD,sweep_low,48,asia,mid_session,inside_asia,1,1.8759888e-05,2.2576506e-05,-1.8759888e-05,0.00021211943,0.54858934,0.43573668,0.54858934,0.00020499403,0.00021990309,0.0003189833,319,1.7859636e-05,False
GBPUSD,sweep_low,48,asia,mid_session,inside_asia,2,3.6978106e-05,4.243778e-05,-3.6978106e-05,0.00027503382,0.57680251,0.4137931,0.57680251,0.0002826051,0.00030393547,0.00041352022,319,2.3152688e-05,False
GBPUSD,sweep_low,48,asia,mid_session,inside_asia,4,1.8683308e-05,3.1162356e-05,-1.8683308e-05,0.00040189189,0.53291536,0.46394984,0.53291536,0.0004057105,0.0004118229,0.00057395646,319,3.2135392e-05,False
GBPUSD,sweep_low,48,asia,mid_session,inside_asia,8,0.00014783954,0.00010932299,-0.00014783954,0.0005582203,0.57053292,0.42633229,0.57053292,0.00056738223,0.00070711821,0.00087227924,319,4.8838261e-05,False
GBPUSD,sweep_low,48,london,early_session,asia_to_london_boundary,1,1.2069738e-05,1.1907395e-05,-1.2069738e-05,0.00051418605,0.50369004,0.49261993,0.50369004,0.00051250072,0.00048647639,0.00069234748,542,2.9738871e-05,False
GBPUSD,sweep_low,48,london,early_session,asia_to_london_boundary,2,4.6751371e-05,1.0855029e-05,-4.6751371e-05,0.00073474653,0.51107011,0.48708487,0.51107011,0.0007196446,0.00071335702,0.00096500285,542,4.1450421e-05,False
GBPUSD,sweep_low,48,london,early_session,asia_to_london_boundary,4,-3.0729626e-05,-9.8966256e-05,3.0729626e-05,0.00094547357,0.45571956,0.54243542,0.45571956,0.0010354854,0.00098885226,0.0012567287,542,5.3981122e-05,False
GBPUSD,sweep_low,48,london,early_session,asia_to_london_boundary,8,-0.00010500389,-0.00016669234,0.00010500389,0.0013909931,0.45387454,0.54612546,0.45387454,0.001475194,0.0013726136,0.0019068207,542,8.1904962e-05,False
GBPUSD,sweep_low,48,london,early_session,inside_london,1,-8.4389143e-06,1.2065783e-05,8.4389143e-06,0.00050424675,0.50632911,0.49005425,0.50632911,0.00054513182,0.00047288012,0.00072665401,553,3.0900472e-05,False
GBPUSD,sweep_low,48,london,early_session,inside_london,2,-5.3894193e-05,-1.9415666e-05,5.3894193e-05,0.00071165222,0.48462929,0.51175407,0.48462929,0.00078097325,0.0006785704,0.0010144416,553,4.3138444e-05,False
GBPUSD,sweep_low,48,london,early_session,inside_london,4,-0.00012474833,-3.1019414e-05,0.00012474833,0.00097418984,0.49005425,0.50994575,0.49005425,0.001083878,0.00092686738,0.0013437663,553,5.7142755e-05,False
GBPUSD,sweep_low,48,london,early_session,inside_london,8,-0.00014715151,0,0.00014715151,0.0013169976,0.49909584,0.49728752,0.49909584,0.0014606833,0.0012557928,0.0019070683,553,8.1096792e-05,False
GBPUSD,sweep_low,48,london,late_session,asia_to_london_boundary,1,-2.762311e-05,-2.762311e-05,2.762311e-05,2.762311e-05,0,1,0,0.0003433158,0.00018546945,,1,,True
GBPUSD,sweep_low,48,london,late_session,asia_to_london_boundary,2,0.00052089294,0.00052089294,-0.00052089294,0.00052089294,1,0,1,0.0003433158,0.0011128167,,1,,True
GBPUSD,sweep_low,48,london,late_session,asia_to_london_boundary,4,0.00048537751,0.00048537751,-0.00048537751,0.00048537751,1,0,1,0.0003433158,0.0012548784,,1,,True
GBPUSD,sweep_low,48,london,late_session,asia_to_london_boundary,8,0.0015863558,0.0015863558,-0.0015863558,0.0015863558,1,0,1,0.0003433158,0.0018941561,,1,,True
GBPUSD,sweep_low,48,london,late_session,inside_london,1,-3.9149576e-05,-3.9969801e-05,3.9149576e-05,0.00058418012,0.4807947,0.51655629,0.4807947,0.00060306082,0.00053669663,0.00081761534,755,2.9756069e-05,False
GBPUSD,sweep_low,48,london,late_session,inside_london,2,-1.049415e-05,-4.7067129e-05,1.049415e-05,0.00083684759,0.4807947,0.51655629,0.4807947,0.00085222851,0.00079380442,0.0012075567,755,4.3947488e-05,False
GBPUSD,sweep_low,48,london,late_session,inside_london,4,-4.5547393e-05,-4.5846148e-05,4.5547393e-05,0.0012221754,0.48344371,0.51523179,0.48344371,0.0012343411,0.0011807053,0.0017091679,755,6.220299e-05,False
GBPUSD,sweep_low,48,london,late_session,inside_london,8,-8.3924393e-05,-0.00017737492,8.3924393e-05,0.0017786561,0.46887417,0.53112583,0.46887417,0.00178966,0.0017297349,0.0023892841,755,8.6954953e-05,False
GBPUSD,sweep_low,48,london,mid_session,inside_london,1,-3.5756028e-05,1.4665122e-05,3.5756028e-05,0.00050104267,0.50777935,0.48797737,0.50777935,0.0005121787,0.00044942445,0.0007169529,707,2.6963789e-05,False
GBPUSD,sweep_low,48,london,mid_session,inside_london,2,-5.5827212e-05,3.4129046e-05,5.5827212e-05,0.00069168081,0.51768034,0.48231966,0.51768034,0.00071922877,0.0006355357,0.00097939258,707,3.6833849e-05,False
GBPUSD,sweep_low,48,london,mid_session,inside_london,4,-4.6413183e-05,3.871887e-06,4.6413183e-05,0.00096421774,0.50212164,0.49363508,0.50212164,0.0010350783,0.00090651961,0.0014559908,707,5.4758169e-05,False
GBPUSD,sweep_low,48,london,mid_session,inside_london,8,-3.5137266e-05,9.7000737e-05,3.5137266e-05,0.0014045474,0.52333805,0.47524752,0.52333805,0.0014685096,0.0013639276,0.0018967297,707,7.1333864e-05,False
GBPUSD,sweep_low,48,new_york,early_session,inside_new_york,1,1.2292691e-05,-2.6756707e-05,-1.2292691e-05,0.00062032672,0.47936508,0.51587302,0.47936508,0.00060461519,0.00060652855,0.00090785036,630,3.6169624e-05,False
GBPUSD,sweep_low,48,new_york,early_session,inside_new_york,2,-5.1227213e-05,1.8173491e-06,5.1227213e-05,0.00087059523,0.5,0.4968254,0.5,0.00089275125,0.00085663542,0.0011899999,630,4.741073e-05,False
GBPUSD,sweep_low,48,new_york,early_session,inside_new_york,4,-0.00010311186,-0.0001066125,0.00010311186,0.0011864605,0.45714286,0.54126984,0.45714286,0.0012553735,0.0011716755,0.0015984032,630,6.3681907e-05,False
GBPUSD,sweep_low,48,new_york,early_session,inside_new_york,8,-0.00010548898,-8.4330904e-05,0.00010548898,0.0015838125,0.47777778,0.52063492,0.47777778,0.0017503206,0.0016018415,0.0022039208,630,8.7806306e-05,False
GBPUSD,sweep_low,48,new_york,early_session,london_to_new_york_boundary,1,2.1776737e-05,3.7767854e-05,-2.1776737e-05,0.00027812639,0.53225806,0.4516129,0.53225806,0.00022359326,0.00032553556,0.00040912689,62,5.1959167e-05,False
GBPUSD,sweep_low,48,new_york,early_session,london_to_new_york_boundary,2,-1.6658357e-05,2.782258e-05,1.6658357e-05,0.00029788335,0.53225806,0.46774194,0.53225806,0.00029223683,0.00038230403,0.00040831212,62,5.1855691e-05,False
GBPUSD,sweep_low,48,new_york,early_session,london_to_new_york_boundary,4,-3.8740643e-05,1.7710358e-05,3.8740643e-05,0.00052205831,0.51612903,0.48387097,0.51612903,0.00047106482,0.00049984715,0.00087695689,62,0.00011137364,False
GBPUSD,sweep_low,48,new_york,early_session,london_to_new_york_boundary,8,0.00010743998,5.6092878e-05,-0.00010743998,0.00083598813,0.5483871,0.4516129,0.5483871,0.00073441137,0.00079863723,0.0015111598,62,0.00019191748,False
GBPUSD,sweep_low,48,new_york,late_session,inside_new_york,1,-2.8479276e-05,1.2562186e-05,2.8479276e-05,0.00039042219,0.50956938,0.48564593,0.50956938,0.00039833179,0.00036871567,0.00066076957,418,3.2319296e-05,False
GBPUSD,sweep_low,48,new_york,late_session,inside_new_york,2,-1.0857282e-06,5.0668029e-05,1.0857282e-06,0.00048321964,0.55023923,0.44976077,0.55023923,0.00052621297,0.00050894945,0.00077226756,418,3.7772841e-05,False
GBPUSD,sweep_low,48,new_york,late_session,inside_new_york,4,5.4418706e-05,6.9084245e-05,-5.4418706e-05,0.00064438105,0.54545455,0.45215311,0.54545455,0.00067397936,0.00068365471,0.0011265182,418,5.5099808e-05,False
GBPUSD,sweep_low,48,new_york,late_session,inside_new_york,8,0.00014251086,0.00012486756,-0.00014251086,0.00080421008,0.55980861,0.44019139,0.55980861,0.0008181357,0.00092298462,0.001465375,418,7.1673834e-05,False
GBPUSD,sweep_low,48,new_york,late_session,london_to_new_york_boundary,1,4.6061211e-05,4.6061211e-05,-4.6061211e-05,5.0066385e-05,0.5,0.5,0.5,7.6982112e-05,0.00021340156,7.0804561e-05,2,5.0066385e-05,True
GBPUSD,sweep_low,48,new_york,late_session,london_to_new_york_boundary,2,-4.2291037e-05,-4.2291037e-05,4.2291037e-05,0.00024608154,0.5,0.5,0.5,0.00022317099,0.00021340156,0.00034801185,2,0.00024608154,True
GBPUSD,sweep_low,48,new_york,late_session,london_to_new_york_boundary,4,-0.00056576669,-0.00056576669,0.00056576669,0.00080800823,0.5,0.5,0.5,0.00078189286,0.00026723301,0.0011426962,2,0.00080800823,True
GBPUSD,sweep_low,48,new_york,late_session,london_to_new_york_boundary,8,-0.00073558133,-0.00073558133,0.00073558133,0.0012469801,0.5,0.5,0.5,0.0013846716,0.00037297337,0.0017634962,2,0.0012469801,True
GBPUSD,sweep_low,48,new_york,mid_session,inside_new_york,1,2.2286958e-05,1.4923522e-05,-2.2286958e-05,0.00055002739,0.50970874,0.48932039,0.50970874,0.00054882151,0.00053138065,0.000760151,1030,2.3685429e-05,False
GBPUSD,sweep_low,48,new_york,mid_session,inside_new_york,2,-4.6449776e-06,0,4.6449776e-06,0.00077139465,0.49805825,0.49805825,0.49805825,0.00076910009,0.00073811887,0.0010794271,1030,3.3633704e-05,False
GBPUSD,sweep_low,48,new_york,mid_session,inside_new_york,4,-2.6379447e-05,2.7104315e-05,2.6379447e-05,0.00099882785,0.50776699,0.49223301,0.50776699,0.0010594864,0.00099009847,0.0014934054,1030,4.653279e-05,False
GBPUSD,sweep_low,48,new_york,mid_session,inside_new_york,8,4.0481459e-06,5.0660742e-05,-4.0481459e-06,0.0012425196,0.51359223,0.48640777,0.51359223,0.0013428915,0.0012827606,0.0017952189,1030,5.5936952e-05,False
GBPUSD,sweep_low,48,new_york,mid_session,london_to_new_york_boundary,1,-4.368373e-05,-4.368373e-05,4.368373e-05,4.368373e-05,0,1,0,0.00056391724,0.00034549859,,1,,True
GBPUSD,sweep_low,48,new_york,mid_session,london_to_new_york_boundary,2,-0.0002144474,-0.0002144474,0.0002144474,0.0002144474,0,1,0,0.00056391724,0.00043286605,,1,,True
GBPUSD,sweep_low,48,new_york,mid_session,london_to_new_york_boundary,4,0.00030181486,0.00030181486,-0.00030181486,0.00030181486,1,0,1,0.00056391724,0.00043286605,,1,,True
GBPUSD,sweep_low,48,new_york,mid_session,london_to_new_york_boundary,8,0.00017076367,0.00017076367,-0.00017076367,0.00017076367,1,0,1,0.00056391724,0.00043286605,,1,,True
GBPUSD,sweep_low,96,asia,early_session,inside_asia,1,3.4872758e-05,5.0373816e-05,-3.4872758e-05,0.00027839357,0.58227848,0.41350211,0.58227848,0.00031846892,0.00031507123,0.0003798342,237,2.4672883e-05,False
GBPUSD,sweep_low,96,asia,early_session,inside_asia,2,0.00012662155,0.00011214161,-0.00012662155,0.00040935974,0.61181435,0.38396624,0.61181435,0.0004037108,0.00046605846,0.00057594585,237,3.7411704e-05,False
GBPUSD,sweep_low,96,asia,early_session,inside_asia,4,9.1714548e-05,9.4538579e-05,-9.1714548e-05,0.00048763217,0.56962025,0.43037975,0.56962025,0.00053937099,0.0006171518,0.00065746849,237,4.2707167e-05,False
GBPUSD,sweep_low,96,asia,early_session,inside_asia,8,0.00015889525,0.00017357696,-0.00015889525,0.00065871987,0.59915612,0.40084388,0.59915612,0.00069555747,0.00081478933,0.0008927861,237,5.7992689e-05,False
GBPUSD,sweep_low,96,asia,late_session,inside_asia,1,-2.0469352e-06,5.6899017e-05,2.0469352e-06,0.00038878643,0.54710145,0.44565217,0.54710145,0.00040780545,0.00034812457,0.00051770734,276,3.116232e-05,False
GBPUSD,sweep_low,96,asia,late_session,inside_asia,2,-6.25506e-05,-3.0469659e-05,6.25506e-05,0.00058490717,0.47826087,0.52173913,0.47826087,0.00062153189,0.00053589244,0.00079537653,276,4.7876041e-05,False
GBPUSD,sweep_low,96,asia,late_session,inside_asia,4,-0.00012072841,9.8797003e-06,0.00012072841,0.00094052895,0.50362319,0.49637681,0.50362319,0.00097891934,0.00081768946,0.0012542002,276,7.5493979e-05,False
GBPUSD,sweep_low,96,asia,late_session,inside_asia,8,-0.00022605108,-5.719859e-05,0.00022605108,0.0014409074,0.49275362,0.50724638,0.49275362,0.0015836233,0.0012299603,0.0020590699,276,0.00012394144,False
GBPUSD,sweep_low,96,asia,mid_session,inside_asia,1,1.3024346e-05,1.5733042e-05,-1.3024346e-05,0.000232219,0.52713178,0.44186047,0.52713178,0.00022571432,0.0002483372,0.00038400276,129,3.3809558e-05,False
GBPUSD,sweep_low,96,asia,mid_session,inside_asia,2,2.510374e-05,4.718502e-05,-2.510374e-05,0.00031436407,0.56589147,0.41085271,0.56589147,0.00032587586,0.00033398981,0.00051350599,129,4.5211681e-05,False
GBPUSD,sweep_low,96,asia,mid_session,inside_asia,4,2.4352325e-07,1.4424082e-05,-2.4352325e-07,0.00044919472,0.52713178,0.47286822,0.52713178,0.00047965339,0.00044232926,0.00067804785,129,5.9698784e-05,False
