pair,event_type,lookback_window,session,range_regime,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
EURUSD,sweep_low,48,asia,compressed,1,2.8391474e-05,4.8945884e-05,-2.8391474e-05,0.00022839845,0.57243816,0.41342756,0.57243816,0.0002136456,0.00026944887,0.00032783224,283,1.9487604e-05,False
EURUSD,sweep_low,48,asia,compressed,2,6.6856738e-05,8.3428349e-05,-6.6856738e-05,0.00031603449,0.58303887,0.41696113,0.58303887,0.0002978269,0.00037764932,0.00048630675,283,2.8907936e-05,False
EURUSD,sweep_low,48,asia,compressed,4,0.00012400966,0.00015386147,-0.00012400966,0.00051163183,0.63250883,0.36042403,0.63250883,0.00044324926,0.00058976599,0.0007349647,283,4.3689117e-05,False
EURUSD,sweep_low,48,asia,compressed,8,0.00021397764,0.00027209357,-0.00021397764,0.00072899002,0.66431095,0.33568905,0.66431095,0.00062179639,0.00086850767,0.0010336037,283,6.144136e-05,False
EURUSD,sweep_low,48,asia,expanded,1,-9.5705942e-05,-4.3919289e-05,9.5705942e-05,0.00034493472,0.43653846,0.55384615,0.43653846,0.00037381678,0.00025186642,0.00067831911,520,2.9746261e-05,False
EURUSD,sweep_low,48,asia,expanded,2,-0.00012089295,-7.4108436e-05,0.00012089295,0.00047954556,0.43846154,0.55961538,0.43846154,0.00055839845,0.00036419488,0.00075818896,520,3.3248785e-05,False
EURUSD,sweep_low,48,asia,expanded,4,-0.00015077042,-9.2537244e-05,0.00015077042,0.00069374399,0.43653846,0.55769231,0.43653846,0.00080488256,0.00053573695,0.0010586417,520,4.6424511e-05,False
EURUSD,sweep_low,48,asia,expanded,8,-0.00018956991,-0.00014647751,0.00018956991,0.00099923753,0.41346154,0.58269231,0.41346154,0.0011622361,0.00080816597,0.0014821484,520,6.4996508e-05,False
EURUSD,sweep_low,48,asia,normal,1,2.8167489e-05,3.1745808e-05,-2.8167489e-05,0.00023538034,0.54966887,0.44536424,0.54966887,0.00023032425,0.00024989459,0.00031666787,604,1.2885033e-05,False
EURUSD,sweep_low,48,asia,normal,2,5.2224531e-05,2.7829099e-05,-5.2224531e-05,0.00033009285,0.52317881,0.47682119,0.52317881,0.00032688214,0.00036805787,0.00044603395,604,1.8148864e-05,False
EURUSD,sweep_low,48,asia,normal,4,5.8890794e-05,4.737778e-05,-5.8890794e-05,0.00047386574,0.53642384,0.45695364,0.53642384,0.00048378023,0.0005426594,0.00066455308,604,2.7040281e-05,False
EURUSD,sweep_low,48,asia,normal,8,0.00011247611,7.2726234e-05,-0.00011247611,0.00069557219,0.54470199,0.45529801,0.54470199,0.00069636113,0.00081830648,0.00097776654,604,3.9784756e-05,False
EURUSD,sweep_low,48,asia,unknown,1,-5.820625e-05,-5.820625e-05,5.820625e-05,5.820625e-05,0,1,0,5.820625e-05,0.00016630357,,1,,True
EURUSD,sweep_low,48,asia,unknown,2,9.1466964e-05,9.1466964e-05,-9.1466964e-05,9.1466964e-05,1,0,1,0.0001538308,0.00016630357,,1,,True
EURUSD,sweep_low,48,asia,unknown,4,-0.00086893616,-0.00086893616,0.00086893616,0.00086893616,0,1,0,0.0011682826,0.00020787946,,1,,True
EURUSD,sweep_low,48,asia,unknown,8,-0.00084399062,-0.00084399062,0.00084399062,0.00084399062,0,1,0,0.0011682826,0.00020787946,,1,,True
EURUSD,sweep_low,48,london,compressed,1,6.8637279e-05,5.7632799e-05,-6.8637279e-05,0.00033139996,0.55758684,0.43875686,0.55758684,0.00032322094,0.00036852228,0.00044159054,547,1.8881048e-05,False
EURUSD,sweep_low,48,london,compressed,2,9.8260315e-05,9.2541609e-05,-9.8260315e-05,0.00044935626,0.57038391,0.42778793,0.57038391,0.00044338014,0.00052105497,0.00059395832,547,2.5395824e-05,False
EURUSD,sweep_low,48,london,compressed,4,0.00013831998,0.00012445952,-0.00013831998,0.00056568554,0.57952468,0.41864717,0.57952468,0.00059105271,0.0007432474,0.00074865814,547,3.2010311e-05,False
EURUSD,sweep_low,48,london,compressed,8,0.00012063391,0.00015201979,-0.00012063391,0.00075669704,0.57038391,0.42778793,0.57038391,0.00083069687,0.00099901452,0.0010318761,547,4.4119835e-05,False
EURUSD,sweep_low,48,london,expanded,1,-6.0049225e-05,-1.7692852e-05,6.0049225e-05,0.00048741741,0.48101266,0.5155351,0.48101266,0.00049944233,0.00042639612,0.00070566648,869,2.3938096e-05,False
EURUSD,sweep_low,48,london,expanded,2,-0.0001273418,-9.4126928e-05,0.0001273418,0.00067806526,0.44764097,0.55005754,0.44764097,0.00073418628,0.00059804655,0.00095953695,869,3.2550062e-05,False
EURUSD,sweep_low,48,london,expanded,4,-0.00019514941,-0.00018478121,0.00019514941,0.00098981122,0.43153049,0.56501726,0.43153049,0.001077273,0.00085192725,0.0014292271,869,4.8483209e-05,False
EURUSD,sweep_low,48,london,expanded,8,-0.00034956318,-0.00040211782,0.00034956318,0.0015451805,0.39585731,0.60414269,0.39585731,0.0016408801,0.0012461961,0.0021220178,869,7.1984523e-05,False
EURUSD,sweep_low,48,london,normal,1,2.2761945e-05,3.9758445e-05,-2.2761945e-05,0.0004107581,0.53412193,0.46405823,0.53412193,0.00040125681,0.00039280369,0.0005740984,1099,1.7317591e-05,False
EURUSD,sweep_low,48,london,normal,2,5.1760455e-05,7.2421167e-05,-5.1760455e-05,0.00055878156,0.54959054,0.44767971,0.54959054,0.00055003537,0.00057077964,0.00076124765,1099,2.296292e-05,False
EURUSD,sweep_low,48,london,normal,4,7.6836206e-05,0.0001193231,-7.6836206e-05,0.00076486672,0.55505005,0.44494995,0.55505005,0.00077610686,0.00081546126,0.0010317739,1099,3.1123302e-05,False
EURUSD,sweep_low,48,london,normal,8,9.7938357e-05,0.00016720201,-9.7938357e-05,0.0011041375,0.55323021,0.44585987,0.55323021,0.0011002564,0.0011792915,0.0015123387,1099,4.5619469e-05,False
EURUSD,sweep_low,48,london,unknown,1,1.4209734e-05,0.00010007631,-1.4209734e-05,0.00024886879,0.66666667,0.33333333,0.66666667,0.00030530568,0.00022301634,0.00031944556,9,0.00010648185,True
EURUSD,sweep_low,48,london,unknown,2,-0.00022837041,-9.1736616e-05,0.00022837041,0.00033253279,0.22222222,0.77777778,0.22222222,0.00054509573,0.00028481725,0.00043862497,9,0.00014620832,True
EURUSD,sweep_low,48,london,unknown,4,-0.00013411886,-5.3952878e-05,0.00013411886,0.00039077939,0.44444444,0.55555556,0.44444444,0.00066900678,0.00036379373,0.00053616598,9,0.00017872199,True
EURUSD,sweep_low,48,london,unknown,8,4.1065946e-05,0.00015368448,-4.1065946e-05,0.00055621075,0.55555556,0.44444444,0.55555556,0.00072019229,0.00057161811,0.00069334587,9,0.00023111529,True
EURUSD,sweep_low,48,new_york,compressed,1,9.1387858e-05,8.5541573e-05,-9.1387858e-05,0.0003293482,0.61630695,0.37889688,0.61630695,0.00029977334,0.00039512842,0.00043510436,417,2.1307152e-05,False
EURUSD,sweep_low,48,new_york,compressed,2,0.00012922802,9.7841115e-05,-0.00012922802,0.00044194372,0.62589928,0.37170264,0.62589928,0.00039869993,0.00055746972,0.00058684357,417,2.8737853e-05,False
EURUSD,sweep_low,48,new_york,compressed,4,0.00018947075,0.00016179783,-0.00018947075,0.00055769772,0.6498801,0.3501199,0.6498801,0.00052873366,0.00077087702,0.0007555555,417,3.6999712e-05,False
EURUSD,sweep_low,48,new_york,compressed,8,0.00032486939,0.00026174294,-0.00032486939,0.00069845464,0.67146283,0.32853717,0.67146283,0.00064247743,0.0010212382,0.00087458146,417,4.2828438e-05,False
EURUSD,sweep_low,48,new_york,expanded,1,-7.5160619e-05,-4.9975985e-05,7.5160619e-05,0.00048008124,0.4494863,0.54452055,0.4494863,0.00051845982,0.00041403425,0.00071013035,1168,2.0778618e-05,False
EURUSD,sweep_low,48,new_york,expanded,2,-9.9063368e-05,-5.4826442e-05,9.9063368e-05,0.00066644504,0.46660959,0.53253425,0.46660959,0.00073645793,0.00057602767,0.00096023291,1168,2.809669e-05,False
EURUSD,sweep_low,48,new_york,expanded,4,-0.00015455312,-9.3598304e-05,0.00015455312,0.00090217333,0.45462329,0.54452055,0.45462329,0.0010016952,0.00078160745,0.0012847987,1168,3.7593578e-05,False
EURUSD,sweep_low,48,new_york,expanded,8,-0.00015012564,-0.00015386027,0.00015012564,0.0012324834,0.44691781,0.5505137,0.44691781,0.0013216221,0.0010826955,0.001770034,1168,5.1791702e-05,False
EURUSD,sweep_low,48,new_york,normal,1,5.6074544e-05,4.2803432e-05,-5.6074544e-05,0.0003949848,0.54683196,0.4476584,0.54683196,0.00037067618,0.0004328227,0.00056043826,726,2.0799815e-05,False
EURUSD,sweep_low,48,new_york,normal,2,7.7049156e-05,4.6359081e-05,-7.7049156e-05,0.00052114342,0.53305785,0.46280992,0.53305785,0.00050673949,0.00061191683,0.00073841452,726,2.7405133e-05,False
EURUSD,sweep_low,48,new_york,normal,4,0.00010375116,7.5251646e-05,-0.00010375116,0.00073494442,0.53581267,0.46280992,0.53581267,0.00070763631,0.00083581317,0.0010110223,726,3.7522557e-05,False
EURUSD,sweep_low,48,new_york,normal,8,0.00016604064,0.00011057121,-0.00016604064,0.00098653601,0.55509642,0.44352617,0.55509642,0.00092218943,0.0011294674,0.0013867894,726,5.1468582e-05,False
EURUSD,sweep_low,48,new_york,unknown,1,0.00024385625,0.00032186868,-0.00024385625,0.00037244032,0.8,0.2,0.8,0.00030962316,0.00038324503,0.00033182384,5,0.00014839613,True
EURUSD,sweep_low,48,new_york,unknown,2,0.00025866691,0.00012122327,-0.00025866691,0.00047074714,0.8,0.2,0.8,0.00030962316,0.00061274208,0.00059257955,5,0.00026500963,True
EURUSD,sweep_low,48,new_york,unknown,4,0.00034473924,0.00014199147,-0.00034473924,0.00046330378,0.8,0.2,0.8,0.00030962316,0.0007188908,0.00057135211,5,0.00025551643,True
EURUSD,sweep_low,48,new_york,unknown,8,-0.0001092942,0.00021233279,0.0001092942,0.00064896383,0.6,0.4,0.6,0.00061192611,0.0008963545,0.00079000192,5,0.0003532996,True
EURUSD,sweep_low,96,asia,compressed,1,1.8651941e-05,3.8544308e-05,-1.8651941e-05,0.00022794306,0.53278689,0.45901639,0.53278689,0.00023502019,0.0002515984,0.00033486405,122,3.0317166e-05,False
EURUSD,sweep_low,96,asia,compressed,2,5.319134e-05,8.0733847e-05,-5.319134e-05,0.00030044737,0.59016393,0.40983607,0.59016393,0.00030787152,0.00035804851,0.00047680293,122,4.3167709e-05,False
EURUSD,sweep_low,96,asia,compressed,4,0.00011395025,0.00014643181,-0.00011395025,0.00044844402,0.64754098,0.3442623,0.64754098,0.00042880994,0.00054670732,0.0006347253,122,5.7465329e-05,False
EURUSD,sweep_low,96,asia,compressed,8,0.00025429417,0.00026712872,-0.00025429417,0.000639551,0.66393443,0.33606557,0.66393443,0.00052522924,0.00083364051,0.00091427217,122,8.2774313e-05,False
EURUSD,sweep_low,96,asia,expanded,1,-0.00012375787,-1.6147761e-05,0.00012375787,0.00041844868,0.47154472,0.51626016,0.47154472,0.00043943278,0.00029046505,0.00089794459,246,5.7250856e-05,False
EURUSD,sweep_low,96,asia,expanded,2,-0.00013077055,-4.6786647e-05,0.00013077055,0.00053888762,0.46341463,0.53658537,0.46341463,0.00062445475,0.00040930955,0.00088505844,246,5.6429265e-05,False
EURUSD,sweep_low,96,asia,expanded,4,-0.00014245895,-8.230365e-05,0.00014245895,0.0007299494,0.45528455,0.54471545,0.45528455,0.00085709088,0.00057622081,0.0010800819,246,6.8863504e-05,False
EURUSD,sweep_low,96,asia,expanded,8,-0.00018972952,-0.00014049755,0.00018972952,0.0010102211,0.43902439,0.56097561,0.43902439,0.0012011721,0.00083298254,0.0014859512,246,9.4740787e-05,False
EURUSD,sweep_low,96,asia,normal,1,4.7009735e-05,4.193171e-05,-4.7009735e-05,0.00021525077,0.58477509,0.40484429,0.58477509,0.00021669264,0.00024255983,0.00029305573,289,1.7238572e-05,False
EURUSD,sweep_low,96,asia,normal,2,5.7418472e-05,3.7057796e-05,-5.7418472e-05,0.00029712866,0.53287197,0.46366782,0.53287197,0.00029970074,0.00035037701,0.00040712706,289,2.3948651e-05,False
EURUSD,sweep_low,96,asia,normal,4,0.00010226363,8.5457912e-05,-0.00010226363,0.0004283459,0.57093426,0.42560554,0.57093426,0.00043401627,0.00050513025,0.0006254218,289,3.6789517e-05,False
EURUSD,sweep_low,96,asia,normal,8,0.00017131634,5.7387289e-05,-0.00017131634,0.00064752976,0.53633218,0.46020761,0.53633218,0.00058633823,0.00077840419,0.00092780124,289,5.4576543e-05,False
EURUSD,sweep_low,96,london,compressed,1,6.2400051e-05,4.9722091e-05,-6.2400051e-05,0.00036956885,0.53688525,0.45901639,0.53688525,0.00036373449,0.00039567172,0.00049559783,244,3.17274e-05,False
EURUSD,sweep_low,96,london,compressed,2,0.00012115089,0.00014267939,-0.00012115089,0.00046905388,0.60245902,0.39754098,0.60245902,0.00047733372,0.00056253105,0.00061725634,244,3.9515788e-05,False
EURUSD,sweep_low,96,london,compressed,4,0.00012046383,0.00015361732,-0.00012046383,0.00061210483,0.5942623,0.40163934,0.5942623,0.00064286424,0.00080454248,0.00081893082,244,5.2426673e-05,False
EURUSD,sweep_low,96,london,compressed,8,7.8166288e-05,0.00019710565,-7.8166288e-05,0.0008415687,0.58196721,0.41803279,0.58196721,0.00093006115,0.0010403811,0.0011145452,244,7.1351443e-05,False
EURUSD,sweep_low,96,london,expanded,1,-5.3367771e-05,-2.9833233e-05,5.3367771e-05,0.00050111437,0.47601476,0.51845018,0.47601476,0.00049918892,0.00044604551,0.00072692735,542,3.1224203e-05,False
EURUSD,sweep_low,96,london,expanded,2,-0.00016436374,-9.9615889e-05,0.00016436374,0.0006820636,0.44095941,0.55535055,0.44095941,0.00075260846,0.00060527378,0.00096504292,542,4.1452143e-05,False
EURUSD,sweep_low,96,london,expanded,4,-0.00022778644,-0.00022105635,0.00022778644,0.0010092801,0.41697417,0.57933579,0.41697417,0.0010956335,0.00084550338,0.0014363568,542,6.1696809e-05,False
EURUSD,sweep_low,96,london,expanded,8,-0.00039516748,-0.00044282701,0.00039516748,0.0015677544,0.38191882,0.61808118,0.38191882,0.001669781,0.0012272943,0.0021749802,542,9.3423397e-05,False
EURUSD,sweep_low,96,london,normal,1,-8.232232e-06,-1.364291e-05,8.232232e-06,0.00041115822,0.48888889,0.51111111,0.48888889,0.00042120897,0.00037692937,0.00057452422,540,2.4723586e-05,False
EURUSD,sweep_low,96,london,normal,2,3.8483848e-05,8.3319492e-05,-3.8483848e-05,0.00056564599,0.54814815,0.45,0.54814815,0.00057799243,0.00055109226,0.0007582112,540,3.2628215e-05,False
EURUSD,sweep_low,96,london,normal,4,6.0401267e-05,8.9803974e-05,-6.0401267e-05,0.00078222507,0.54259259,0.45740741,0.54259259,0.00080136797,0.0008028822,0.0010674966,540,4.5937741e-05,False
EURUSD,sweep_low,96,london,normal,8,0.00017136889,0.00019182652,-0.00017136889,0.0010604793,0.56481481,0.43518519,0.56481481,0.0010872818,0.0012006968,0.0014542074,540,6.2579124e-05,False
EURUSD,sweep_low,96,london,unknown,1,-2.0776649e-05,5.4199359e-05,2.0776649e-05,0.0001583945,0.75,0.25,0.75,0.00025929943,0.00016257073,0.00023423751,4,0.00011711875,True
EURUSD,sweep_low,96,london,unknown,2,-0.0004866857,-0.00046087529,0.0004866857,0.0004866857,0,1,0,0.00070541592,0.00016674058,0.00050018672,4,0.00025009336,True
EURUSD,sweep_low,96,london,unknown,4,-0.00042543985,-0.00036254135,0.00042543985,0.00057108203,0.25,0.75,0.25,0.00089094572,0.00024268257,0.00067888881,4,0.0003394444,True
EURUSD,sweep_low,96,london,unknown,8,1.7451589e-05,5.5897981e-05,-1.7451589e-05,0.00078886494,0.5,0.5,0.5,0.00091284307,0.00063242709,0.00098239523,4,0.00049119762,True
EURUSD,sweep_low,96,new_york,compressed,1,0.00010879635,0.00010152585,-0.00010879635,0.00034056733,0.65263158,0.34035088,0.65263158,0.00028948909,0.00041499517,0.00045932374,285,2.720799e-05,False
EURUSD,sweep_low,96,new_york,compressed,2,0.00013628048,0.00011531007,-0.00013628048,0.00044909417,0.63508772,0.36491228,0.63508772,0.00038773885,0.00057379914,0.00060117731,285,3.5610671e-05,False
EURUSD,sweep_low,96,new_york,compressed,4,0.00023711385,0.00017402694,-0.00023711385,0.00057511572,0.66315789,0.33684211,0.66315789,0.00051130356,0.00080587575,0.00075926676,285,4.4975081e-05,False
EURUSD,sweep_low,96,new_york,compressed,8,0.00036006883,0.00025731543,-0.00036006883,0.00074984688,0.67017544,0.32982456,0.67017544,0.00062480153,0.0010604923,0.00093654846,285,5.5476343e-05,False
EURUSD,sweep_low,96,new_york,expanded,1,-7.2373559e-05,-5.448009e-05,7.2373559e-05,0.00048092629,0.44666667,0.54666667,0.44666667,0.00050956557,0.00041061089,0.00072085626,1050,2.2246107e-05,False
EURUSD,sweep_low,96,new_york,expanded,2,-9.2462136e-05,-6.100516e-05,9.2462136e-05,0.00065068391,0.46,0.53904762,0.46,0.00071515252,0.00056588408,0.00092798533,1050,2.8638249e-05,False
EURUSD,sweep_low,96,new_york,expanded,4,-0.00014076462,-9.4323803e-05,0.00014076462,0.00087259541,0.45238095,0.54666667,0.45238095,0.00096528181,0.00076357286,0.0012429091,1050,3.8357006e-05,False
EURUSD,sweep_low,96,new_york,expanded,8,-0.00014514336,-0.00014303642,0.00014514336,0.0011743476,0.4552381,0.54190476,0.4552381,0.0012708051,0.0010350587,0.0016842338,1050,5.1976583e-05,False
EURUSD,sweep_low,96,new_york,normal,1,5.0025094e-05,5.4715809e-05,-5.0025094e-05,0.00037122737,0.55395683,0.44064748,0.55395683,0.00035524784,0.00040813075,0.00051168119,556,2.1700116e-05,False
EURUSD,sweep_low,96,new_york,normal,2,6.2619989e-05,4.6359081e-05,-6.2619989e-05,0.00050146635,0.52697842,0.4676259,0.52697842,0.00049036221,0.00056623066,0.0006912526,556,2.931564e-05,False
EURUSD,sweep_low,96,new_york,normal,4,7.9437909e-05,6.8995204e-05,-7.9437909e-05,0.00070107736,0.53057554,0.4676259,0.53057554,0.00067164163,0.00076385083,0.00094525491,556,4.0087738e-05,False
EURUSD,sweep_low,96,new_york,normal,8,0.00015976295,0.00010684655,-0.00015976295,0.00086976658,0.55395683,0.4442446,0.55395683,0.00085409301,0.0010232072,0.0012307578,556,5.2195758e-05,False
EURUSD,sweep_low,96,new_york,unknown,1,0.00024385625,0.00032186868,-0.00024385625,0.00037244032,0.8,0.2,0.8,0.00030962316,0.00038324503,0.00033182384,5,0.00014839613,True
EURUSD,sweep_low,96,new_york,unknown,2,0.00025866691,0.00012122327,-0.00025866691,0.00047074714,0.8,0.2,0.8,0.00030962316,0.00061274208,0.00059257955,5,0.00026500963,True
EURUSD,sweep_low,96,new_york,unknown,4,0.00034473924,0.00014199147,-0.00034473924,0.00046330378,0.8,0.2,0.8,0.00030962316,0.0007188908,0.00057135211,5,0.00025551643,True
EURUSD,sweep_low,96,new_york,unknown,8,-0.0001092942,0.00021233279,0.0001092942,0.00064896383,0.6,0.4,0.6,0.00061192611,0.0008963545,0.00079000192,5,0.0003532996,True
GBPUSD,breakout_high,24,asia,compressed,1,-8.0306675e-05,-6.8975532e-05,-8.0306675e-05,0.00024110445,0.35478261,0.35478261,0.63826087,0.00020086348,0.00028648411,0.00033433798,575,1.3942858e-05,False
GBPUSD,breakout_high,24,asia,compressed,2,-0.00013965393,-0.00013309741,-0.00013965393,0.00035054919,0.33565217,0.33565217,0.6626087,0.00027499188,0.00043477974,0.00046990796,575,1.9596516e-05,False
GBPUSD,breakout_high,24,asia,compressed,4,-0.00021243148,-0.0002047339,-0.00021243148,0.00049880208,0.29391304,0.29391304,0.70434783,0.00038213205,0.00065459526,0.00073687584,575,3.0729847e-05,False
GBPUSD,breakout_high,24,asia,compressed,8,-0.00023195266,-0.00021711498,-0.00023195266,0.00071728364,0.35826087,0.35826087,0.64,0.00058654201,0.00094804759,0.0011263366,575,4.6971484e-05,False
GBPUSD,breakout_high,24,asia,expanded,1,4.3335024e-05,2.5820807e-05,4.3335024e-05,0.00036413833,0.5329582,0.5329582,0.4670418,0.00038743754,0.00032605816,0.00058480163,1244,1.6580529e-05,False
GBPUSD,breakout_high,24,asia,expanded,2,6.7716444e-05,5.7352825e-05,6.7716444e-05,0.00050351196,0.54099678,0.54099678,0.45819936,0.00056775515,0.00045390376,0.0007633926,1244,2.1644011e-05,False
GBPUSD,breakout_high,24,asia,expanded,4,7.7649426e-05,7.3234598e-05,7.7649426e-05,0.00070923295,0.53617363,0.53617363,0.46221865,0.00080142077,0.00065352501,0.0010756457,1244,3.0497137e-05,False
GBPUSD,breakout_high,24,asia,expanded,8,0.00010495803,9.4264241e-05,0.00010495803,0.0010498394,0.54662379,0.54662379,0.45257235,0.0011607466,0.00097298762,0.0015586204,1244,4.4190628e-05,False
GBPUSD,breakout_high,24,asia,normal,1,-3.8881773e-05,-3.4333978e-05,-3.8881773e-05,0.00025828497,0.43873518,0.43873518,0.55652174,0.00024970243,0.0002865422,0.00035975556,1265,1.0114915e-05,False
GBPUSD,breakout_high,24,asia,normal,2,-6.6114686e-05,-5.9986309e-05,-6.6114686e-05,0.00035769612,0.4284585,0.4284585,0.56442688,0.00034712041,0.00041457155,0.00049556059,1265,1.393322e-05,False
GBPUSD,breakout_high,24,asia,normal,4,-0.00010964415,-7.4836738e-05,-0.00010964415,0.00051666129,0.43952569,0.43952569,0.55731225,0.00049365122,0.00060900508,0.00071728675,1265,2.016729e-05,False
GBPUSD,breakout_high,24,asia,normal,8,-0.00018832661,-9.5609241e-05,-0.00018832661,0.00075579677,0.44031621,0.44031621,0.55573123,0.00070172909,0.00091742458,0.0010481158,1265,2.9468904e-05,False
GBPUSD,breakout_high,24,asia,unknown,1,-0.00016222463,-0.00015461299,-0.00016222463,0.00025281746,0.30769231,0.30769231,0.69230769,0.00011140865,0.00034494583,0.00037143964,13,0.00010301882,True
GBPUSD,breakout_high,24,asia,unknown,2,-0.00023124063,-0.00021719444,-0.00023124063,0.00041938533,0.38461538,0.38461538,0.61538462,0.00019619301,0.00046338753,0.00052590863,13,0.00014586081,True
GBPUSD,breakout_high,24,asia,unknown,4,-0.0004680013,-0.00030554472,-0.0004680013,0.00064061218,0.30769231,0.30769231,0.69230769,0.00031368791,0.00076430748,0.00069179767,13,0.00019187015,True
GBPUSD,breakout_high,24,asia,unknown,8,-0.00056956468,-0.00080480975,-0.00056956468,0.00077997375,0.23076923,0.23076923,0.76923077,0.00039445956,0.0010684971,0.00074983209,13,0.000207966,True
GBPUSD,breakout_high,24,london,compressed,1,-0.00010893394,-0.00011613091,-0.00010893394,0.00039963871,0.40842491,0.40842491,0.58608059,0.00036350692,0.00047310885,0.00052586161,546,2.2504799e-05,False
GBPUSD,breakout_high,24,london,compressed,2,-0.00022198032,-0.0002208495,-0.00022198032,0.00055473891,0.34065934,0.34065934,0.65934066,0.00047464025,0.00068857453,0.00071595674,546,3.064012e-05,False
GBPUSD,breakout_high,24,london,compressed,4,-0.00028978994,-0.00028733489,-0.00028978994,0.0007367844,0.35164835,0.35164835,0.64652015,0.00062928316,0.00098294396,0.00099942234,546,4.2771328e-05,False
GBPUSD,breakout_high,24,london,compressed,8,-0.00046348564,-0.00039640901,-0.00046348564,0.00099733408,0.33699634,0.33699634,0.66300366,0.00080398893,0.0014045833,0.0012546124,546,5.3692456e-05,False
GBPUSD,breakout_high,24,london,expanded,1,6.3251204e-05,3.5868414e-05,6.3251204e-05,0.00060740457,0.52202643,0.52202643,0.47797357,0.00064641527,0.00055213987,0.0009401771,1362,2.5475406e-05,False
GBPUSD,breakout_high,24,london,expanded,2,0.00014745197,8.5552529e-05,0.00014745197,0.00084369321,0.54919236,0.54919236,0.44933921,0.00092047652,0.00074631289,0.0012274047,1362,3.3258237e-05,False
GBPUSD,breakout_high,24,london,expanded,4,0.00019006891,0.00025296125,0.00019006891,0.0012561959,0.57488987,0.57488987,0.4236417,0.0013466568,0.0010833238,0.0018059926,1362,4.8935881e-05,False
GBPUSD,breakout_high,24,london,expanded,8,0.0003123376,0.00052390201,0.0003123376,0.0018197579,0.60058737,0.60058737,0.39941263,0.0019449553,0.0015450341,0.0024122941,1362,6.5364463e-05,False
GBPUSD,breakout_high,24,london,normal,1,-8.3454107e-05,-9.8041074e-05,-8.3454107e-05,0.0004485633,0.42715232,0.42715232,0.57036424,0.00043800169,0.00050770602,0.00060371187,1208,1.7369857e-05,False
GBPUSD,breakout_high,24,london,normal,2,-0.00012369602,-7.1456056e-05,-0.00012369602,0.00061104225,0.45198675,0.45198675,0.54635762,0.00059336318,0.00071091996,0.00082788458,1208,2.3819702e-05,False
GBPUSD,breakout_high,24,london,normal,4,-0.000149146,-8.1704065e-05,-0.000149146,0.00082954608,0.45612583,0.45612583,0.54139073,0.0008259114,0.00099337262,0.0010734421,1208,3.0884825e-05,False
GBPUSD,breakout_high,24,london,normal,8,-0.00019439425,-0.00013955533,-0.00019439425,0.0011797858,0.4660596,0.4660596,0.5339404,0.0011649818,0.0013980227,0.0015395631,1208,4.429595e-05,False
GBPUSD,breakout_high,24,london,unknown,1,6.8035523e-05,-5.5389096e-05,6.8035523e-05,0.00029239721,0.5,0.5,0.5,0.00035258738,0.00032033908,0.00036485419,10,0.00011537703,True
GBPUSD,breakout_high,24,london,unknown,2,0.00012858475,2.9481527e-05,0.00012858475,0.00044448446,0.5,0.5,0.5,0.00053905329,0.00047936692,0.00056245491,10,0.00017786386,True
GBPUSD,breakout_high,24,london,unknown,4,0.00016907733,0.00036382847,0.00016907733,0.00064629923,0.7,0.7,0.3,0.00078644433,0.00058852829,0.00081230152,10,0.0002568723,True
GBPUSD,breakout_high,24,london,unknown,8,0.0002490559,0.00017169534,0.0002490559,0.00076688641,0.5,0.5,0.5,0.0012000958,0.00070104698,0.0010333638,10,0.00032677831,True
GBPUSD,breakout_high,24,new_york,compressed,1,-0.00013868836,-9.9147368e-05,-0.00013868836,0.00036516241,0.38813559,0.38813559,0.61016949,0.00028800906,0.00046003833,0.00052641432,590,2.1672135e-05,False
GBPUSD,breakout_high,24,new_york,compressed,2,-0.00020651949,-0.00013787236,-0.00020651949,0.00049531986,0.38474576,0.38474576,0.61186441,0.0003912553,0.00063361927,0.00069362313,590,2.8556012e-05,False
GBPUSD,breakout_high,24,new_york,compressed,4,-0.00028435814,-0.0002453613,-0.00028435814,0.00065531908,0.35932203,0.35932203,0.63898305,0.00051716928,0.00088523358,0.00087635983,590,3.6079163e-05,False
GBPUSD,breakout_high,24,new_york,compressed,8,-0.00038940637,-0.00033630703,-0.00038940637,0.00082869718,0.32711864,0.32711864,0.67118644,0.0006650456,0.0011877733,0.0011083125,590,4.5628503e-05,False
GBPUSD,breakout_high,24,new_york,expanded,1,7.7701673e-05,1.1471837e-05,7.7701673e-05,0.00058660788,0.50657439,0.50657439,0.48858131,0.00063967947,0.00052639994,0.00099964409,1445,2.6297319e-05,False
GBPUSD,breakout_high,24,new_york,expanded,2,0.00011376993,1.9091256e-05,0.00011376993,0.00082721608,0.50934256,0.50934256,0.48927336,0.00090462159,0.00073364562,0.0013457609,1445,3.5402503e-05,False
GBPUSD,breakout_high,24,new_york,expanded,4,0.00016560436,5.4188794e-05,0.00016560436,0.0011220832,0.53079585,0.53079585,0.46782007,0.0012375578,0.00099910306,0.001749531,1445,4.6024357e-05,False
GBPUSD,breakout_high,24,new_york,expanded,8,0.00019761371,0.00010896298,0.00019761371,0.0014903661,0.53564014,0.53564014,0.4615917,0.0016293162,0.0013190489,0.0022768289,1445,5.9895813e-05,False
