scope,pair,session,regime_dimension,regime_bucket,avg_return,median_return,avg_abs_return,avg_range,continuation_prob,reversal_prob,bullish_frac,bearish_frac,realized_vol,avg_directional_efficiency_ratio,avg_close_location_value,sample_count,low_sample
pair_session,USDJPY,new_york,extreme_regime,stale,0.0002999400723046143,0.00036024643797149343,0.003726044173096052,0.006419298062422202,0.49095295536791317,0.5042219541616405,0.5319662243667069,0.4680337756332931,0.00045511857321715323,0.21909195650694513,0.552674576041823,829,False
pair_session,USDJPY,new_york,range_regime,compressed,0.0003815860648445932,0.00027394233955600056,0.001445727738237742,0.0035841077250809736,0.507177033492823,0.4864433811802233,0.5725677830940988,0.4258373205741627,0.0003409984353269329,0.1278253505112781,0.5656528761700422,627,False
pair_session,USDJPY,new_york,range_regime,expanded,-7.448825605315402e-05,-0.0005089750317714271,0.006710083793073111,0.010199911598977669,0.48673946957878317,0.5101404056162246,0.48829953198127923,0.5117004680187207,0.0006024814811812439,0.31965559359854434,0.5406911888341395,641,False
pair_session,USDJPY,new_york,range_regime,normal,0.0004273963868431136,0.0006073030957734046,0.002984615389707257,0.00566738550602635,0.5409836065573771,0.453551912568306,0.5373406193078324,0.46265938069216755,0.000434348076296348,0.20615632618768823,0.5442672193082726,549,False
pair_session,USDJPY,new_york,range_regime,unknown,0.0006921071476339942,0.0019280005343188223,0.0020215137987806262,0.004350211627666664,0.4,0.6,0.6,0.4,0.0003407368940221981,0.1577731002245757,0.6138806721446748,5,True
pair_session,USDJPY,new_york,volatility_regime,high,-0.0006632510143855649,-0.0007827912143672065,0.005906133647048507,0.010346156900690507,0.5493421052631579,0.4457236842105263,0.44901315789473684,0.5509868421052632,0.0007478520443989365,0.22512319410376733,0.5122593205700362,608,False
pair_session,USDJPY,new_york,volatility_regime,low,0.0006023018056624343,0.0004921063962977102,0.0020158872976119295,0.003554849852240121,0.4794069192751236,0.514003294892916,0.5831960461285008,0.41515650741350907,0.000245884915188177,0.20797564253468206,0.5659958752845508,607,False
pair_session,USDJPY,new_york,volatility_regime,medium,0.0007697991159009116,0.0007295461576466848,0.0033636302703825074,0.005717079610523349,0.500823723228995,0.4958813838550247,0.5650741350906096,0.43492586490939045,0.0003891453710546845,0.22388517596665486,0.5734865715946631,607,False
pooled_session,ALL,asia,extreme_regime,intermediate,2.403471608385242e-05,-1.3757239747303557e-05,0.0013964547211309747,0.002834879543768775,0.5342960288808665,0.4584837545126354,0.4897713598074609,0.50661853188929,0.00032519500764937014,0.19500545658337434,0.5066819904343967,831,False
pooled_session,ALL,asia,extreme_regime,recent_extreme,-6.402312706666369e-05,-3.086253057322521e-05,0.0017204179918218771,0.003558138227758114,0.6340338288057407,0.3639159405433111,0.49154279856483857,0.5084572014351615,0.0004132569256173912,0.19168550324398603,0.5175402676204446,1951,False
pooled_session,ALL,asia,extreme_regime,stale,1.090676912550904e-05,4.327991814758329e-05,0.0012771893758714993,0.002672704242393977,0.5581222056631893,0.4355439642324888,0.517511177347243,0.481371087928465,0.0003093716496200795,0.18962443769867773,0.5033903151861957,2684,False
pooled_session,ALL,asia,range_regime,compressed,1.7168175669394676e-05,2.4973510240738068e-05,0.0006778383596651427,0.001879867806957125,0.6070307595731325,0.386691776522285,0.5160075329566854,0.4821092278719397,0.00026913528728262563,0.11818358113507811,0.5107283076376206,1593,False
pooled_session,ALL,asia,range_regime,expanded,-8.020570348641553e-05,-0.00014940101985864656,0.0025440075052283553,0.004542450106787657,0.5707629586488061,0.4263249854397204,0.48922539312754804,0.5107746068724519,0.00045961096388551074,0.28045562340652674,0.5063980031272017,1717,False
pooled_session,ALL,asia,range_regime,normal,1.588922868079335e-05,2.6364587086626245e-05,0.0011587548519822672,0.0026366231045948773,0.572162540868753,0.422232601588043,0.5063054647361046,0.49229332087809435,0.000320012078879809,0.17387560020230625,0.5102967537121352,2141,False
pooled_session,ALL,asia,range_regime,unknown,4.552979538253119e-05,0.00042314185051066036,0.0010809419083822366,0.0021482968692418465,0.4666666666666667,0.5333333333333333,0.6,0.4,0.00025496148680898185,0.19356879084855963,0.4168324669602742,15,True
pooled_session,ALL,asia,volatility_regime,high,-8.66879182620881e-05,-5.8349984575619107e-05,0.0022907580042719677,0.004729252058354635,0.5860745614035088,0.4106359649122807,0.49122807017543857,0.5082236842105263,0.000549962653369415,0.19611778791275186,0.5041966059997454,1824,False
pooled_session,ALL,asia,volatility_regime,low,3.398493837013385e-05,4.3991817521838385e-05,0.0008095371044674804,0.0017124419944587028,0.5815485996705108,0.4096650192202087,0.5178473366282262,0.47995606809445357,0.0001958122664244939,0.1860818843969442,0.5153439950131952,1821,False
pooled_session,ALL,asia,volatility_regime,medium,1.1295819126590729e-05,7.500862599447912e-06,0.0012588995019857637,0.0025956826707661806,0.5771554091158704,0.4200988467874794,0.5030203185063152,0.4964305326743548,0.00030046611966591655,0.19132673552628068,0.5072912563842156,1821,False
pooled_session,ALL,london,extreme_regime,intermediate,-1.1229846006600984e-06,1.8334091143368198e-06,0.0021260933438973628,0.004271107147505445,0.5549199084668193,0.4399313501144165,0.5,0.4994279176201373,0.0005241669562235184,0.2124567278152203,0.5154792920019985,1748,False
