pair,transition_type,previous_session_name,current_session_name,next_session_name,previous_range_regime,previous_session_direction,current_range_regime,current_session_direction,current_structural_breach_presence,pattern_key,avg_next_session_return,avg_next_session_abs_return,avg_next_directional_efficiency,avg_next_clv,mean_aligned_next_return,continuation_fraction,reversal_fraction,sample_count,low_sample
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,compressed,down,breakout,asia:expanded:down->london:compressed:down:breakout,0.0023848043,0.0038917886,0.26182334,0.60632798,-0.0023848043,0.32,0.68,25,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,compressed,up,breakout,asia:expanded:down->london:compressed:up:breakout,0.00069550688,0.003800417,0.2101958,0.56736184,0.00069550688,0.54166667,0.45833333,24,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,compressed,up,breakout,asia:expanded:up->london:compressed:up:breakout,-0.0013362763,0.0041179334,0.27348304,0.44844223,-0.0013362763,0.41666667,0.58333333,24,True
GBPUSD,asia_to_london,asia,london,new_york,normal,down,compressed,up,breakout,asia:normal:down->london:compressed:up:breakout,-0.00065442595,0.0035524664,0.22682599,0.5010177,-0.00065442595,0.45454545,0.54545455,22,True
GBPUSD,asia_to_london,asia,london,new_york,normal,up,compressed,down,sweep,asia:normal:up->london:compressed:down:sweep,0.00017722828,0.0025393253,0.19322083,0.45313441,-0.00017722828,0.52631579,0.47368421,19,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,compressed,down,breakout,asia:expanded:up->london:compressed:down:breakout,-0.0010773164,0.0045097776,0.22586867,0.4995224,0.0011601869,0.53846154,0.46153846,14,True
GBPUSD,asia_to_london,asia,london,new_york,normal,up,compressed,up,sweep,asia:normal:up->london:compressed:up:sweep,-4.1789197e-05,0.0025848907,0.17125314,0.49264644,-4.1789197e-05,0.35714286,0.64285714,14,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,up,compressed,down,sweep,asia:compressed:up->london:compressed:down:sweep,0.0024745231,0.0038108283,0.27227841,0.60753555,-0.0024745231,0.30769231,0.69230769,13,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,compressed,down,sweep,asia:expanded:up->london:compressed:down:sweep,-0.00015564741,0.0034059697,0.22732719,0.49122246,0.00015564741,0.46153846,0.53846154,13,True
GBPUSD,asia_to_london,asia,london,new_york,normal,down,normal,down,sweep,asia:normal:down->london:normal:down:sweep,0.0010916697,0.0030626637,0.24519602,0.65021661,-0.0010916697,0.33333333,0.66666667,12,True
GBPUSD,asia_to_london,asia,london,new_york,normal,down,compressed,up,sweep,asia:normal:down->london:compressed:up:sweep,3.7427075e-05,0.0032289918,0.20609141,0.56910734,3.7427075e-05,0.36363636,0.63636364,11,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,normal,down,sweep,asia:expanded:up->london:normal:down:sweep,0.00062743396,0.0038695035,0.17892148,0.60187491,-0.00062743396,0.3,0.7,10,True
GBPUSD,asia_to_london,asia,london,new_york,normal,up,normal,up,sweep,asia:normal:up->london:normal:up:sweep,0.00059332544,0.0019293093,0.17126612,0.58780839,0.00059332544,0.5,0.5,10,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,normal,up,sweep,asia:expanded:down->london:normal:up:sweep,0.0017741179,0.004192874,0.39861584,0.65961798,0.0017741179,0.66666667,0.33333333,9,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,down,compressed,up,sweep,asia:compressed:down->london:compressed:up:sweep,6.8279951e-05,0.0029235532,0.13836332,0.54307658,6.8279951e-05,0.625,0.375,8,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,compressed,down,sweep,asia:expanded:down->london:compressed:down:sweep,0.00084463833,0.0027766384,0.33135109,0.51084965,-0.00084463833,0.375,0.625,8,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,up,compressed,up,sweep,asia:compressed:up->london:compressed:up:sweep,-0.0018325917,0.0046436021,0.17447656,0.35003975,-0.0018325917,0.42857143,0.57142857,7,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,compressed,up,sweep,asia:expanded:down->london:compressed:up:sweep,0.00072499697,0.0026942398,0.17399492,0.58574753,0.00072499697,0.42857143,0.57142857,7,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,down,compressed,down,sweep,asia:compressed:down->london:compressed:down:sweep,0.0042136561,0.0051124035,0.27322059,0.6674387,-0.0042136561,0.33333333,0.66666667,6,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,expanded,down,sweep,asia:expanded:down->london:expanded:down:sweep,0.00047273555,0.0062196031,0.18083075,0.4531516,-0.00047273555,0.33333333,0.66666667,6,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,normal,down,sweep,asia:expanded:down->london:normal:down:sweep,-0.0026566889,0.0026566889,0.30041476,0.33980056,0.0026566889,1,0,6,True
GBPUSD,asia_to_london,asia,london,new_york,normal,down,compressed,down,sweep,asia:normal:down->london:compressed:down:sweep,-5.182573e-05,0.0027806254,0.20116396,0.49101015,5.182573e-05,0.5,0.5,6,True
GBPUSD,asia_to_london,asia,london,new_york,normal,down,normal,up,sweep,asia:normal:down->london:normal:up:sweep,-0.0015149513,0.0016105264,0.18208589,0.45297738,-0.0015149513,0.33333333,0.66666667,6,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,compressed,down,none,asia:expanded:up->london:compressed:down:none,-0.00038916694,0.0017568801,0.15052559,0.34519871,0.00038916694,0.6,0.4,5,True
GBPUSD,asia_to_london,asia,london,new_york,normal,down,expanded,down,sweep,asia:normal:down->london:expanded:down:sweep,-0.00081551377,0.0047547675,0.26861853,0.40918624,0.00081551377,0.6,0.4,5,True
GBPUSD,asia_to_london,asia,london,new_york,normal,down,expanded,up,sweep,asia:normal:down->london:expanded:up:sweep,0.0010533715,0.0023219418,0.17246952,0.59818458,0.0010533715,0.6,0.4,5,True
GBPUSD,asia_to_london,asia,london,new_york,normal,up,normal,down,sweep,asia:normal:up->london:normal:down:sweep,-0.0020252498,0.0031691535,0.19335537,0.40570113,0.0020252498,0.6,0.4,5,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,up,normal,up,sweep,asia:compressed:up->london:normal:up:sweep,-0.001199922,0.0042351138,0.30070076,0.45909155,-0.001199922,0.5,0.5,4,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,compressed,up,sweep,asia:expanded:up->london:compressed:up:sweep,0.00098694373,0.0025404084,0.15165524,0.49684054,0.00098694373,0.5,0.5,4,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,normal,up,sweep,asia:expanded:up->london:normal:up:sweep,0.0024044971,0.0089664375,0.28640367,0.54836307,0.0024044971,0.5,0.5,4,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,down,expanded,down,sweep,asia:compressed:down->london:expanded:down:sweep,-0.0067168259,0.0067168259,0.22518384,0.4430323,0.0067168259,1,0,3,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,expanded,up,sweep,asia:expanded:down->london:expanded:up:sweep,0.0022220389,0.0069595351,0.27716092,0.40277344,0.0022220389,0.33333333,0.66666667,3,True
GBPUSD,asia_to_london,asia,london,new_york,normal,up,expanded,down,sweep,asia:normal:up->london:expanded:down:sweep,0.0028477644,0.0028477644,0.19656891,0.5735363,-0.0028477644,0,1,3,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,down,expanded,up,sweep,asia:compressed:down->london:expanded:up:sweep,0.00081386123,0.0011925671,0.42172265,0.58076722,0.00081386123,0.5,0.5,2,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,up,normal,down,sweep,asia:compressed:up->london:normal:down:sweep,-0.0036370247,0.0043946483,0.49353604,0.3701919,0.0036370247,0.5,0.5,2,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,compressed,up,none,asia:expanded:down->london:compressed:up:none,0.00049891004,0.0022551945,0.14686365,0.50506547,0.00049891004,0.5,0.5,2,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,normal,up,none,asia:expanded:down->london:normal:up:none,-0.0028128839,0.0028128839,0.31815724,0.23680363,-0.0028128839,0,1,2,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,expanded,down,sweep,asia:expanded:up->london:expanded:down:sweep,0.0020210753,0.0020210753,0.11212767,0.41979151,-0.0020210753,0,1,2,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,normal,up,none,asia:expanded:up->london:normal:up:none,0.0090940157,0.0090940157,0.28878011,0.70587025,0.0090940157,1,0,2,True
GBPUSD,asia_to_london,asia,london,new_york,normal,up,compressed,up,none,asia:normal:up->london:compressed:up:none,0.0028725671,0.0050670868,0.29138204,0.71036869,0.0028725671,0.5,0.5,2,True
GBPUSD,asia_to_london,asia,london,new_york,normal,up,expanded,up,sweep,asia:normal:up->london:expanded:up:sweep,9.9926171e-05,0.0010439323,0.34548245,0.39833158,9.9926171e-05,0.5,0.5,2,True
GBPUSD,asia_to_london,asia,london,new_york,unknown,up,unknown,down,breakout,asia:unknown:up->london:unknown:down:breakout,0.0016212906,0.0016212906,0.15366529,0.76609461,-0.0016212906,0,1,2,True
GBPUSD,asia_to_london,asia,london,new_york,unknown,up,unknown,up,breakout,asia:unknown:up->london:unknown:up:breakout,-0.0021214708,0.0032688987,0.22674118,0.40997861,-0.0021214708,0.5,0.5,2,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,down,normal,down,sweep,asia:compressed:down->london:normal:down:sweep,0.0035190194,0.0035190194,0.20928137,0.70410783,-0.0035190194,0,1,1,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,down,normal,up,sweep,asia:compressed:down->london:normal:up:sweep,-0.010795005,0.010795005,0.49423578,0.044346649,-0.010795005,0,1,1,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,flat,compressed,up,breakout,asia:compressed:flat->london:compressed:up:breakout,-0.0077721232,0.0077721232,0.38135922,0.1521197,-0.0077721232,0,1,1,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,flat,normal,down,breakout,asia:compressed:flat->london:normal:down:breakout,-0.0060904101,0.0060904101,0.29778287,0.2561753,0.0060904101,1,0,1,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,up,expanded,down,sweep,asia:compressed:up->london:expanded:down:sweep,0.00096871398,0.00096871398,0.13712737,0.56363636,-0.00096871398,0,1,1,True
GBPUSD,asia_to_london,asia,london,new_york,compressed,up,expanded,up,sweep,asia:compressed:up->london:expanded:up:sweep,-0.0014415567,0.0014415567,0.081169591,0.18038654,-0.0014415567,0,1,1,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,down,normal,down,none,asia:expanded:down->london:normal:down:none,-0.0083096696,0.0083096696,0.26550413,0.20313069,0.0083096696,1,0,1,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,compressed,flat,sweep,asia:expanded:up->london:compressed:flat:sweep,0.0079285879,0.0079285879,0.37911677,0.91539763,,,,1,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,expanded,up,sweep,asia:expanded:up->london:expanded:up:sweep,0.0043090275,0.0043090275,0.20946442,0.58061276,0.0043090275,1,0,1,True
GBPUSD,asia_to_london,asia,london,new_york,expanded,up,normal,down,none,asia:expanded:up->london:normal:down:none,-0.0052376237,0.0052376237,0.24963557,0.20050761,0.0052376237,1,0,1,True
GBPUSD,asia_to_london,asia,london,new_york,normal,down,compressed,up,none,asia:normal:down->london:compressed:up:none,0.0027037334,0.0027037334,0.18082122,0.59370529,0.0027037334,1,0,1,True
GBPUSD,asia_to_london,asia,london,new_york,unknown,down,unknown,down,breakout,asia:unknown:down->london:unknown:down:breakout,-0.0020415609,0.0020415609,0.16973039,0.52080123,0.0020415609,1,0,1,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,expanded,up,breakout,london:normal:down->new_york:expanded:up:breakout,0.00045957358,0.0015068825,0.21725476,0.56071826,0.00045957358,0.59322034,0.40677966,59,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,expanded,up,breakout,london:normal:up->new_york:expanded:up:breakout,0.00071922037,0.0015687706,0.211708,0.60652008,0.00071922037,0.67241379,0.32758621,58,False
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,expanded,down,breakout,london:expanded:up->new_york:expanded:down:breakout,-0.00090534776,0.0016414272,0.21219142,0.37369757,0.00092151468,0.71428571,0.28571429,57,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,normal,up,breakout,london:normal:down->new_york:normal:up:breakout,0.00013415109,0.0011566614,0.17107401,0.51093283,0.00013415109,0.55357143,0.44642857,56,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,expanded,down,breakout,london:normal:up->new_york:expanded:down:breakout,-0.00070125542,0.0017992504,0.23302577,0.44842064,0.00070125542,0.56603774,0.43396226,53,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,expanded,down,breakout,london:normal:down->new_york:expanded:down:breakout,-0.00076132572,0.0014155108,0.2195511,0.45408386,0.00076132572,0.70588235,0.29411765,51,False
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,expanded,up,breakout,london:expanded:down->new_york:expanded:up:breakout,0.0012675491,0.0018053157,0.20062883,0.60520717,0.0012675491,0.73469388,0.26530612,49,False
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,expanded,down,breakout,london:expanded:down->new_york:expanded:down:breakout,-0.00095112295,0.0016020328,0.15489167,0.47167709,0.00095112295,0.58695652,0.41304348,46,False
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,normal,down,breakout,london:expanded:down->new_york:normal:down:breakout,6.5261573e-05,0.0011038689,0.16016258,0.51226407,-6.5261573e-05,0.54347826,0.45652174,46,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,normal,up,breakout,london:normal:up->new_york:normal:up:breakout,0.00039569701,0.0012633081,0.18457521,0.55422838,0.00039569701,0.65217391,0.34782609,46,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,normal,down,breakout,london:normal:up->new_york:normal:down:breakout,-0.00030593448,0.0012738374,0.18694148,0.50692328,0.00030593448,0.59090909,0.40909091,44,False
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,expanded,up,breakout,london:expanded:up->new_york:expanded:up:breakout,0.00014941325,0.0018921142,0.17362484,0.5274795,0.00014941325,0.48837209,0.51162791,43,False
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,normal,up,breakout,london:expanded:up->new_york:normal:up:breakout,0.00027246077,0.0012719723,0.17255062,0.51882501,0.00027246077,0.54761905,0.45238095,42,False
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,normal,up,breakout,london:expanded:down->new_york:normal:up:breakout,0.00017763662,0.0018895174,0.23011665,0.52334702,0.00017763662,0.61538462,0.38461538,39,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,expanded,down,breakout,london:compressed:up->new_york:expanded:down:breakout,-0.0011905559,0.0018823517,0.22697128,0.35452791,0.0011905559,0.71052632,0.28947368,38,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,compressed,down,breakout,london:normal:down->new_york:compressed:down:breakout,-0.0001853117,0.0012243211,0.18589624,0.44764421,0.0001853117,0.57894737,0.42105263,38,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,normal,down,breakout,london:compressed:up->new_york:normal:down:breakout,-0.00051273917,0.001320827,0.19742428,0.45059683,0.00051273917,0.62162162,0.37837838,37,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,compressed,up,breakout,london:normal:down->new_york:compressed:up:breakout,0.00041633551,0.0014055224,0.19314368,0.59106828,0.00041633551,0.54054054,0.45945946,37,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,expanded,down,breakout,london:compressed:down->new_york:expanded:down:breakout,-0.0010059877,0.0015803585,0.22154516,0.37414449,0.0010347302,0.71428571,0.28571429,36,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,normal,up,breakout,london:compressed:up->new_york:normal:up:breakout,0.00074267445,0.0015992869,0.21068096,0.57875793,0.00074267445,0.58333333,0.41666667,36,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,normal,up,breakout,london:compressed:down->new_york:normal:up:breakout,0.00047709986,0.0010852159,0.17125016,0.62317665,0.00047709986,0.65714286,0.34285714,35,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,normal,down,breakout,london:normal:down->new_york:normal:down:breakout,-0.00034836634,0.0013031393,0.17098247,0.47675749,0.00034836634,0.44117647,0.55882353,34,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,normal,down,breakout,london:compressed:down->new_york:normal:down:breakout,-0.00021906084,0.0012015236,0.18814548,0.44158067,0.00021906084,0.48484848,0.51515152,33,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,expanded,up,breakout,london:compressed:down->new_york:expanded:up:breakout,0.00077909925,0.0014674055,0.22298761,0.58315208,0.00077909925,0.65625,0.34375,32,False
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,normal,down,breakout,london:expanded:up->new_york:normal:down:breakout,0.00024235083,0.0010217688,0.1696838,0.4787366,-0.00024235083,0.35483871,0.64516129,31,False
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,compressed,down,breakout,london:normal:up->new_york:compressed:down:breakout,-0.00073147974,0.0014821995,0.18002056,0.46092428,0.00073147974,0.61290323,0.38709677,31,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,compressed,up,breakout,london:compressed:down->new_york:compressed:up:breakout,0.00062325758,0.0012628845,0.19892331,0.57038193,0.00062325758,0.7,0.3,30,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,compressed,up,breakout,london:compressed:up->new_york:compressed:up:breakout,-0.00011571221,0.001143108,0.15314792,0.48485543,-0.00011571221,0.53333333,0.46666667,30,False
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,compressed,down,breakout,london:compressed:up->new_york:compressed:down:breakout,0.00010722468,0.0010511305,0.16412632,0.47962401,-0.00010722468,0.5,0.5,26,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,compressed,down,breakout,london:expanded:down->new_york:compressed:down:breakout,-5.4378517e-05,0.0013881378,0.1859763,0.50561518,5.4378517e-05,0.52,0.48,25,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,compressed,up,breakout,london:normal:up->new_york:compressed:up:breakout,9.8573212e-05,0.00092770608,0.14148203,0.52886254,9.8573212e-05,0.52,0.48,25,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,compressed,up,breakout,london:expanded:down->new_york:compressed:up:breakout,7.6033274e-06,0.0010346131,0.17058481,0.49972313,7.6033274e-06,0.5,0.5,24,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,compressed,down,breakout,london:compressed:down->new_york:compressed:down:breakout,-0.00097879019,0.0012059724,0.18349604,0.30658713,0.00097879019,0.86363636,0.13636364,22,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,expanded,up,breakout,london:compressed:up->new_york:expanded:up:breakout,1.4409826e-05,0.001449829,0.19787532,0.53948688,1.4409826e-05,0.5,0.5,22,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,compressed,down,breakout,london:expanded:up->new_york:compressed:down:breakout,-0.00018581028,0.00098211267,0.14382883,0.43743108,0.00018581028,0.54545455,0.45454545,22,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,compressed,up,sweep,london:normal:up->new_york:compressed:up:sweep,0.00040958563,0.0010394977,0.14218364,0.60975202,0.00040958563,0.47058824,0.52941176,17,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,compressed,down,sweep,london:normal:down->new_york:compressed:down:sweep,0.00038045998,0.0014134367,0.25301311,0.49481298,-0.00038045998,0.42857143,0.57142857,14,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,normal,up,sweep,london:normal:down->new_york:normal:up:sweep,0.00072153831,0.0012887961,0.1950291,0.6379653,0.00072153831,0.69230769,0.30769231,13,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,compressed,up,sweep,london:expanded:down->new_york:compressed:up:sweep,0.00039894718,0.0012215814,0.14861039,0.58096699,0.00039894718,0.66666667,0.33333333,12,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,compressed,up,breakout,london:expanded:up->new_york:compressed:up:breakout,0.00028259087,0.00057544497,0.10124191,0.53590355,0.00028259087,0.58333333,0.41666667,12,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,compressed,up,sweep,london:compressed:down->new_york:compressed:up:sweep,6.7950079e-05,0.00093938622,0.16151527,0.4413404,6.7950079e-05,0.54545455,0.45454545,11,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,compressed,down,sweep,london:normal:up->new_york:compressed:down:sweep,-0.00016429107,0.0011461484,0.17131355,0.44340587,0.00016429107,0.54545455,0.45454545,11,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,expanded,up,sweep,london:normal:up->new_york:expanded:up:sweep,0.00070645611,0.0011747598,0.19383548,0.60041133,0.00070645611,0.63636364,0.36363636,11,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,compressed,down,sweep,london:compressed:up->new_york:compressed:down:sweep,-0.00040664468,0.001153548,0.16192926,0.43216717,0.00040664468,0.5,0.5,10,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,expanded,down,sweep,london:expanded:down->new_york:expanded:down:sweep,-0.0015032182,0.0025678378,0.2651458,0.36259841,0.0015032182,0.6,0.4,10,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,normal,down,sweep,london:expanded:down->new_york:normal:down:sweep,-0.00035093142,0.0012531372,0.19770213,0.52857847,0.00035093142,0.5,0.5,10,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,expanded,down,sweep,london:normal:down->new_york:expanded:down:sweep,-0.00065141173,0.0013612525,0.18106692,0.37906765,0.00065141173,0.7,0.3,10,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,expanded,down,sweep,london:normal:up->new_york:expanded:down:sweep,-0.00061393388,0.0014958706,0.24374035,0.37702759,0.00061393388,0.8,0.2,10,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,normal,down,sweep,london:compressed:up->new_york:normal:down:sweep,-0.00031406513,0.00064156547,0.10135366,0.48905714,0.00031406513,0.55555556,0.44444444,9,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,compressed,down,sweep,london:expanded:down->new_york:compressed:down:sweep,-0.00014731442,0.00082132117,0.1198521,0.40332181,0.00014731442,0.66666667,0.33333333,9,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,compressed,up,sweep,london:normal:down->new_york:compressed:up:sweep,0.00077119769,0.0013198056,0.19062684,0.58822471,0.00077119769,0.66666667,0.33333333,9,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,normal,down,sweep,london:normal:up->new_york:normal:down:sweep,-0.00095532489,0.0010852785,0.14757876,0.42392118,0.00095532489,0.88888889,0.11111111,9,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,compressed,down,sweep,london:compressed:down->new_york:compressed:down:sweep,-0.0010254732,0.001417632,0.20881031,0.31019073,0.0010254732,0.75,0.25,8,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,normal,up,sweep,london:compressed:down->new_york:normal:up:sweep,-0.00025429489,0.0011821812,0.17074524,0.56171675,-0.00025429489,0.625,0.375,8,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,compressed,up,sweep,london:expanded:up->new_york:compressed:up:sweep,0.00045103862,0.0010818946,0.12313831,0.65926159,0.00045103862,0.625,0.375,8,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,expanded,up,sweep,london:compressed:down->new_york:expanded:up:sweep,-0.00020259592,0.00054494989,0.12580901,0.4437415,-0.00020259592,0.42857143,0.57142857,7,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,compressed,down,sweep,london:expanded:up->new_york:compressed:down:sweep,-0.00043108517,0.0011198504,0.15520315,0.43913027,0.00043108517,0.71428571,0.28571429,7,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,normal,down,sweep,london:expanded:up->new_york:normal:down:sweep,0.00026754735,0.000689533,0.12309014,0.59983603,-0.00026754735,0.42857143,0.57142857,7,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,normal,down,sweep,london:normal:down->new_york:normal:down:sweep,-0.00017772837,0.00058046238,0.10225189,0.50307964,0.00017772837,0.57142857,0.42857143,7,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,expanded,down,sweep,london:compressed:down->new_york:expanded:down:sweep,-0.0014867003,0.0015206151,0.22572756,0.22638189,0.0014867003,0.83333333,0.16666667,6,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,compressed,up,sweep,london:compressed:up->new_york:compressed:up:sweep,0.0001731619,0.0013595141,0.23614785,0.51530693,0.0001731619,0.5,0.5,6,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,normal,up,sweep,london:expanded:up->new_york:normal:up:sweep,0.0011825354,0.0012002168,0.13885887,0.77897479,0.0011825354,0.66666667,0.33333333,6,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,expanded,down,sweep,london:compressed:up->new_york:expanded:down:sweep,-0.0014992976,0.0014992976,0.28795446,0.21637572,0.0014992976,1,0,5,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,expanded,down,sweep,london:expanded:up->new_york:expanded:down:sweep,-0.0018245593,0.0018245593,0.2061423,0.34875678,0.0018245593,1,0,5,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,expanded,up,sweep,london:expanded:up->new_york:expanded:up:sweep,0.00042972482,0.00068085661,0.1439281,0.48942834,0.00042972482,0.6,0.4,5,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,expanded,up,sweep,london:normal:down->new_york:expanded:up:sweep,-0.0011376891,0.0031748,0.29751151,0.41214064,-0.0011376891,0.4,0.6,5,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,normal,up,sweep,london:normal:up->new_york:normal:up:sweep,-0.0012650331,0.0013713818,0.19058719,0.38392572,-0.0012650331,0.4,0.6,5,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,down,normal,down,sweep,london:compressed:down->new_york:normal:down:sweep,-0.0014689454,0.0014689454,0.20446603,0.20641863,0.0014689454,1,0,4,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,expanded,up,sweep,london:compressed:up->new_york:expanded:up:sweep,0.0021247705,0.0021247705,0.25885386,0.7394375,0.0021247705,1,0,4,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,normal,up,sweep,london:compressed:up->new_york:normal:up:sweep,0.001041974,0.001041974,0.24754945,0.74514774,0.001041974,1,0,4,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,expanded,up,sweep,london:expanded:down->new_york:expanded:up:sweep,0.0006447104,0.00085771168,0.14334777,0.68634069,0.0006447104,0.75,0.25,4,True
GBPUSD,london_to_new_york,london,new_york,asia,compressed,up,compressed,up,none,london:compressed:up->new_york:compressed:up:none,0.00060989332,0.00099348783,0.1546208,0.57187106,0.00060989332,0.66666667,0.33333333,3,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,compressed,down,none,london:expanded:down->new_york:compressed:down:none,0.00089806944,0.0018575059,0.35707214,0.66359395,-0.00089806944,0.33333333,0.66666667,3,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,normal,up,none,london:expanded:down->new_york:normal:up:none,-5.2880433e-05,0.00072969938,0.11019276,0.54740324,-5.2880433e-05,0.33333333,0.66666667,3,True
