pair,transition_type,previous_session_name,current_session_name,next_session_name,previous_range_regime,previous_session_direction,current_range_regime,current_session_direction,current_structural_breach_presence,pattern_key,sample_count,low_sample
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,expanded,up,none,london:expanded:down->new_york:expanded:up:none,1,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,normal,down,none,london:expanded:down->new_york:normal:down:none,1,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,down,normal,flat,breakout,london:expanded:down->new_york:normal:flat:breakout,1,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,compressed,up,none,london:expanded:up->new_york:compressed:up:none,1,True
GBPUSD,london_to_new_york,london,new_york,asia,expanded,up,expanded,down,none,london:expanded:up->new_york:expanded:down:none,1,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,expanded,up,none,london:normal:down->new_york:expanded:up:none,1,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,down,normal,up,none,london:normal:down->new_york:normal:up:none,1,True
GBPUSD,london_to_new_york,london,new_york,asia,normal,up,normal,down,none,london:normal:up->new_york:normal:down:none,1,True
GBPUSD,london_to_new_york,london,new_york,asia,unknown,down,expanded,down,breakout,london:unknown:down->new_york:expanded:down:breakout,1,True
GBPUSD,london_to_new_york,london,new_york,asia,unknown,down,unknown,up,breakout,london:unknown:down->new_york:unknown:up:breakout,1,True
GBPUSD,london_to_new_york,london,new_york,asia,unknown,down,unknown,up,none,london:unknown:down->new_york:unknown:up:none,1,True
GBPUSD,london_to_new_york,london,new_york,asia,unknown,up,unknown,down,breakout,london:unknown:up->new_york:unknown:down:breakout,1,True
GBPUSD,london_to_new_york,london,new_york,asia,unknown,up,unknown,up,breakout,london:unknown:up->new_york:unknown:up:breakout,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,expanded,down,breakout,new_york:expanded:down->asia:expanded:down:breakout,98,False
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,normal,down,breakout,new_york:expanded:down->asia:normal:down:breakout,76,False
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,expanded,up,breakout,new_york:expanded:up->asia:expanded:up:breakout,74,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,normal,up,breakout,new_york:normal:up->asia:normal:up:breakout,69,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,expanded,up,breakout,new_york:normal:up->asia:expanded:up:breakout,65,False
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,normal,up,breakout,new_york:expanded:up->asia:normal:up:breakout,63,False
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,normal,down,breakout,new_york:compressed:down->asia:normal:down:breakout,61,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,normal,down,breakout,new_york:normal:down->asia:normal:down:breakout,57,False
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,normal,up,breakout,new_york:compressed:up->asia:normal:up:breakout,54,False
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,normal,up,breakout,new_york:compressed:down->asia:normal:up:breakout,52,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,normal,up,breakout,new_york:normal:down->asia:normal:up:breakout,52,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,normal,down,breakout,new_york:normal:up->asia:normal:down:breakout,46,False
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,normal,down,breakout,new_york:expanded:up->asia:normal:down:breakout,45,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,expanded,down,breakout,new_york:normal:down->asia:expanded:down:breakout,44,False
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,compressed,up,breakout,new_york:compressed:up->asia:compressed:up:breakout,43,False
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,compressed,down,breakout,new_york:expanded:down->asia:compressed:down:breakout,41,False
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,expanded,down,breakout,new_york:expanded:up->asia:expanded:down:breakout,40,False
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,expanded,up,breakout,new_york:expanded:down->asia:expanded:up:breakout,38,False
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,normal,up,breakout,new_york:expanded:down->asia:normal:up:breakout,37,False
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,compressed,down,breakout,new_york:compressed:down->asia:compressed:down:breakout,35,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,compressed,up,breakout,new_york:normal:up->asia:compressed:up:breakout,35,False
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,compressed,down,breakout,new_york:compressed:up->asia:compressed:down:breakout,33,False
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,compressed,up,breakout,new_york:expanded:up->asia:compressed:up:breakout,33,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,expanded,down,breakout,new_york:normal:up->asia:expanded:down:breakout,33,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,compressed,up,breakout,new_york:normal:down->asia:compressed:up:breakout,31,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,expanded,up,breakout,new_york:normal:down->asia:expanded:up:breakout,31,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,compressed,down,breakout,new_york:normal:down->asia:compressed:down:breakout,30,False
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,compressed,down,breakout,new_york:normal:up->asia:compressed:down:breakout,30,False
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,expanded,up,breakout,new_york:compressed:up->asia:expanded:up:breakout,29,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,expanded,down,breakout,new_york:compressed:down->asia:expanded:down:breakout,27,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,normal,down,breakout,new_york:compressed:up->asia:normal:down:breakout,25,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,compressed,up,breakout,new_york:expanded:down->asia:compressed:up:breakout,24,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,expanded,down,breakout,new_york:compressed:up->asia:expanded:down:breakout,22,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,compressed,down,breakout,new_york:expanded:up->asia:compressed:down:breakout,21,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,expanded,up,breakout,new_york:compressed:down->asia:expanded:up:breakout,17,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,compressed,down,sweep,new_york:compressed:up->asia:compressed:down:sweep,17,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,compressed,up,breakout,new_york:compressed:down->asia:compressed:up:breakout,16,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,normal,down,sweep,new_york:normal:down->asia:normal:down:sweep,14,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,compressed,down,sweep,new_york:compressed:down->asia:compressed:down:sweep,13,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,compressed,up,sweep,new_york:compressed:up->asia:compressed:up:sweep,13,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,compressed,up,sweep,new_york:expanded:up->asia:compressed:up:sweep,13,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,compressed,down,sweep,new_york:normal:down->asia:compressed:down:sweep,13,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,compressed,up,sweep,new_york:normal:down->asia:compressed:up:sweep,13,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,normal,up,sweep,new_york:expanded:up->asia:normal:up:sweep,12,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,expanded,up,sweep,new_york:expanded:up->asia:expanded:up:sweep,10,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,normal,up,sweep,new_york:normal:up->asia:normal:up:sweep,10,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,compressed,up,sweep,new_york:compressed:down->asia:compressed:up:sweep,9,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,normal,down,sweep,new_york:compressed:down->asia:normal:down:sweep,9,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,compressed,up,sweep,new_york:expanded:down->asia:compressed:up:sweep,9,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,compressed,up,sweep,new_york:normal:up->asia:compressed:up:sweep,9,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,expanded,down,sweep,new_york:expanded:down->asia:expanded:down:sweep,8,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,normal,up,sweep,new_york:normal:down->asia:normal:up:sweep,8,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,compressed,down,sweep,new_york:normal:up->asia:compressed:down:sweep,8,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,normal,down,sweep,new_york:compressed:up->asia:normal:down:sweep,7,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,normal,up,sweep,new_york:compressed:up->asia:normal:up:sweep,7,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,compressed,down,sweep,new_york:expanded:down->asia:compressed:down:sweep,7,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,normal,down,sweep,new_york:expanded:down->asia:normal:down:sweep,7,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,normal,up,sweep,new_york:compressed:down->asia:normal:up:sweep,6,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,normal,up,sweep,new_york:expanded:down->asia:normal:up:sweep,6,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,compressed,down,sweep,new_york:expanded:up->asia:compressed:down:sweep,6,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,normal,down,sweep,new_york:expanded:up->asia:normal:down:sweep,4,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,expanded,down,sweep,new_york:normal:up->asia:expanded:down:sweep,4,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,normal,down,sweep,new_york:normal:up->asia:normal:down:sweep,4,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,compressed,down,none,new_york:compressed:down->asia:compressed:down:none,3,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,expanded,down,sweep,new_york:compressed:down->asia:expanded:down:sweep,3,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,expanded,down,sweep,new_york:compressed:up->asia:expanded:down:sweep,3,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,expanded,down,sweep,new_york:expanded:up->asia:expanded:down:sweep,3,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,expanded,down,sweep,new_york:normal:down->asia:expanded:down:sweep,3,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,expanded,up,sweep,new_york:normal:up->asia:expanded:up:sweep,3,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,down,expanded,up,sweep,new_york:compressed:down->asia:expanded:up:sweep,2,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,expanded,up,sweep,new_york:compressed:up->asia:expanded:up:sweep,2,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,normal,down,none,new_york:compressed:up->asia:normal:down:none,2,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,expanded,up,sweep,new_york:expanded:down->asia:expanded:up:sweep,2,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,expanded,down,none,new_york:expanded:up->asia:expanded:down:none,2,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,expanded,up,none,new_york:expanded:up->asia:expanded:up:none,2,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,normal,down,none,new_york:normal:up->asia:normal:down:none,2,True
GBPUSD,new_york_to_asia,new_york,asia,london,unknown,up,unknown,up,breakout,new_york:unknown:up->asia:unknown:up:breakout,2,True
GBPUSD,new_york_to_asia,new_york,asia,london,compressed,up,compressed,down,none,new_york:compressed:up->asia:compressed:down:none,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,compressed,down,none,new_york:expanded:down->asia:compressed:down:none,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,compressed,flat,breakout,new_york:expanded:down->asia:compressed:flat:breakout,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,down,compressed,flat,none,new_york:expanded:down->asia:compressed:flat:none,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,compressed,down,none,new_york:expanded:up->asia:compressed:down:none,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,expanded,up,compressed,up,none,new_york:expanded:up->asia:compressed:up:none,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,down,compressed,down,none,new_york:normal:down->asia:compressed:down:none,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,flat,compressed,down,sweep,new_york:normal:flat->asia:compressed:down:sweep,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,normal,up,compressed,down,none,new_york:normal:up->asia:compressed:down:none,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,unknown,down,unknown,up,breakout,new_york:unknown:down->asia:unknown:up:breakout,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,unknown,up,unknown,down,breakout,new_york:unknown:up->asia:unknown:down:breakout,1,True
GBPUSD,new_york_to_asia,new_york,asia,london,unknown,up,unknown,up,sweep,new_york:unknown:up->asia:unknown:up:sweep,1,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,expanded,up,breakout,asia:expanded:up->london:expanded:up:breakout,74,False
USDJPY,asia_to_london,asia,london,new_york,expanded,down,expanded,down,breakout,asia:expanded:down->london:expanded:down:breakout,73,False
USDJPY,asia_to_london,asia,london,new_york,compressed,up,compressed,up,breakout,asia:compressed:up->london:compressed:up:breakout,64,False
USDJPY,asia_to_london,asia,london,new_york,compressed,up,normal,up,breakout,asia:compressed:up->london:normal:up:breakout,63,False
USDJPY,asia_to_london,asia,london,new_york,compressed,up,compressed,down,breakout,asia:compressed:up->london:compressed:down:breakout,56,False
USDJPY,asia_to_london,asia,london,new_york,compressed,down,compressed,up,breakout,asia:compressed:down->london:compressed:up:breakout,55,False
USDJPY,asia_to_london,asia,london,new_york,expanded,down,expanded,up,breakout,asia:expanded:down->london:expanded:up:breakout,55,False
USDJPY,asia_to_london,asia,london,new_york,normal,up,expanded,down,breakout,asia:normal:up->london:expanded:down:breakout,55,False
USDJPY,asia_to_london,asia,london,new_york,normal,down,expanded,up,breakout,asia:normal:down->london:expanded:up:breakout,53,False
USDJPY,asia_to_london,asia,london,new_york,normal,down,expanded,down,breakout,asia:normal:down->london:expanded:down:breakout,51,False
USDJPY,asia_to_london,asia,london,new_york,normal,up,normal,up,breakout,asia:normal:up->london:normal:up:breakout,51,False
USDJPY,asia_to_london,asia,london,new_york,expanded,up,expanded,down,breakout,asia:expanded:up->london:expanded:down:breakout,49,False
USDJPY,asia_to_london,asia,london,new_york,normal,up,expanded,up,breakout,asia:normal:up->london:expanded:up:breakout,48,False
USDJPY,asia_to_london,asia,london,new_york,normal,down,normal,up,breakout,asia:normal:down->london:normal:up:breakout,44,False
USDJPY,asia_to_london,asia,london,new_york,normal,up,normal,down,breakout,asia:normal:up->london:normal:down:breakout,44,False
USDJPY,asia_to_london,asia,london,new_york,expanded,up,normal,up,breakout,asia:expanded:up->london:normal:up:breakout,40,False
USDJPY,asia_to_london,asia,london,new_york,normal,down,normal,down,breakout,asia:normal:down->london:normal:down:breakout,39,False
USDJPY,asia_to_london,asia,london,new_york,normal,up,compressed,up,breakout,asia:normal:up->london:compressed:up:breakout,39,False
USDJPY,asia_to_london,asia,london,new_york,expanded,down,normal,down,breakout,asia:expanded:down->london:normal:down:breakout,37,False
USDJPY,asia_to_london,asia,london,new_york,normal,down,compressed,up,breakout,asia:normal:down->london:compressed:up:breakout,37,False
USDJPY,asia_to_london,asia,london,new_york,compressed,down,normal,down,breakout,asia:compressed:down->london:normal:down:breakout,36,False
USDJPY,asia_to_london,asia,london,new_york,compressed,down,normal,up,breakout,asia:compressed:down->london:normal:up:breakout,36,False
USDJPY,asia_to_london,asia,london,new_york,expanded,down,normal,up,breakout,asia:expanded:down->london:normal:up:breakout,36,False
USDJPY,asia_to_london,asia,london,new_york,expanded,up,normal,down,breakout,asia:expanded:up->london:normal:down:breakout,36,False
USDJPY,asia_to_london,asia,london,new_york,compressed,down,compressed,down,breakout,asia:compressed:down->london:compressed:down:breakout,35,False
USDJPY,asia_to_london,asia,london,new_york,compressed,up,normal,down,breakout,asia:compressed:up->london:normal:down:breakout,35,False
USDJPY,asia_to_london,asia,london,new_york,compressed,up,expanded,up,breakout,asia:compressed:up->london:expanded:up:breakout,30,False
USDJPY,asia_to_london,asia,london,new_york,compressed,up,expanded,down,breakout,asia:compressed:up->london:expanded:down:breakout,29,True
USDJPY,asia_to_london,asia,london,new_york,normal,up,compressed,down,breakout,asia:normal:up->london:compressed:down:breakout,28,True
USDJPY,asia_to_london,asia,london,new_york,compressed,down,expanded,up,breakout,asia:compressed:down->london:expanded:up:breakout,27,True
USDJPY,asia_to_london,asia,london,new_york,normal,down,compressed,down,breakout,asia:normal:down->london:compressed:down:breakout,24,True
USDJPY,asia_to_london,asia,london,new_york,compressed,down,expanded,down,breakout,asia:compressed:down->london:expanded:down:breakout,22,True
USDJPY,asia_to_london,asia,london,new_york,compressed,up,compressed,up,sweep,asia:compressed:up->london:compressed:up:sweep,21,True
USDJPY,asia_to_london,asia,london,new_york,compressed,up,compressed,down,sweep,asia:compressed:up->london:compressed:down:sweep,18,True
USDJPY,asia_to_london,asia,london,new_york,compressed,down,compressed,up,sweep,asia:compressed:down->london:compressed:up:sweep,17,True
USDJPY,asia_to_london,asia,london,new_york,normal,down,normal,up,sweep,asia:normal:down->london:normal:up:sweep,17,True
USDJPY,asia_to_london,asia,london,new_york,compressed,down,compressed,down,sweep,asia:compressed:down->london:compressed:down:sweep,16,True
USDJPY,asia_to_london,asia,london,new_york,normal,down,compressed,up,sweep,asia:normal:down->london:compressed:up:sweep,16,True
USDJPY,asia_to_london,asia,london,new_york,normal,up,compressed,down,sweep,asia:normal:up->london:compressed:down:sweep,16,True
USDJPY,asia_to_london,asia,london,new_york,normal,down,compressed,down,sweep,asia:normal:down->london:compressed:down:sweep,15,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,compressed,up,breakout,asia:expanded:down->london:compressed:up:breakout,14,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,expanded,up,sweep,asia:expanded:down->london:expanded:up:sweep,14,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,compressed,down,sweep,asia:expanded:up->london:compressed:down:sweep,14,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,compressed,up,breakout,asia:expanded:up->london:compressed:up:breakout,14,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,normal,down,sweep,asia:expanded:up->london:normal:down:sweep,14,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,compressed,down,breakout,asia:expanded:up->london:compressed:down:breakout,12,True
USDJPY,asia_to_london,asia,london,new_york,normal,up,compressed,up,sweep,asia:normal:up->london:compressed:up:sweep,12,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,compressed,down,breakout,asia:expanded:down->london:compressed:down:breakout,11,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,expanded,down,sweep,asia:expanded:down->london:expanded:down:sweep,11,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,expanded,down,sweep,asia:expanded:up->london:expanded:down:sweep,11,True
USDJPY,asia_to_london,asia,london,new_york,normal,up,normal,down,sweep,asia:normal:up->london:normal:down:sweep,11,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,expanded,up,sweep,asia:expanded:up->london:expanded:up:sweep,10,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,compressed,down,sweep,asia:expanded:down->london:compressed:down:sweep,9,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,normal,up,sweep,asia:expanded:down->london:normal:up:sweep,8,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,compressed,up,sweep,asia:expanded:up->london:compressed:up:sweep,8,True
USDJPY,asia_to_london,asia,london,new_york,normal,up,normal,up,sweep,asia:normal:up->london:normal:up:sweep,8,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,normal,down,sweep,asia:expanded:down->london:normal:down:sweep,7,True
USDJPY,asia_to_london,asia,london,new_york,normal,down,normal,down,sweep,asia:normal:down->london:normal:down:sweep,7,True
USDJPY,asia_to_london,asia,london,new_york,compressed,down,normal,up,sweep,asia:compressed:down->london:normal:up:sweep,6,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,compressed,up,sweep,asia:expanded:down->london:compressed:up:sweep,6,True
USDJPY,asia_to_london,asia,london,new_york,normal,up,compressed,up,none,asia:normal:up->london:compressed:up:none,5,True
USDJPY,asia_to_london,asia,london,new_york,compressed,up,normal,down,sweep,asia:compressed:up->london:normal:down:sweep,4,True
USDJPY,asia_to_london,asia,london,new_york,compressed,up,normal,up,sweep,asia:compressed:up->london:normal:up:sweep,4,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,normal,up,sweep,asia:expanded:up->london:normal:up:sweep,4,True
USDJPY,asia_to_london,asia,london,new_york,normal,down,compressed,up,none,asia:normal:down->london:compressed:up:none,4,True
USDJPY,asia_to_london,asia,london,new_york,compressed,down,compressed,up,none,asia:compressed:down->london:compressed:up:none,3,True
USDJPY,asia_to_london,asia,london,new_york,compressed,down,expanded,up,sweep,asia:compressed:down->london:expanded:up:sweep,3,True
USDJPY,asia_to_london,asia,london,new_york,compressed,up,expanded,up,sweep,asia:compressed:up->london:expanded:up:sweep,3,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,expanded,down,none,asia:expanded:down->london:expanded:down:none,3,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,normal,up,none,asia:expanded:down->london:normal:up:none,3,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,compressed,down,none,asia:expanded:up->london:compressed:down:none,3,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,expanded,down,none,asia:expanded:up->london:expanded:down:none,3,True
USDJPY,asia_to_london,asia,london,new_york,normal,down,compressed,down,none,asia:normal:down->london:compressed:down:none,3,True
USDJPY,asia_to_london,asia,london,new_york,normal,down,expanded,down,sweep,asia:normal:down->london:expanded:down:sweep,3,True
USDJPY,asia_to_london,asia,london,new_york,normal,down,expanded,up,sweep,asia:normal:down->london:expanded:up:sweep,3,True
USDJPY,asia_to_london,asia,london,new_york,compressed,up,compressed,up,none,asia:compressed:up->london:compressed:up:none,2,True
USDJPY,asia_to_london,asia,london,new_york,compressed,up,expanded,down,sweep,asia:compressed:up->london:expanded:down:sweep,2,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,expanded,up,none,asia:expanded:down->london:expanded:up:none,2,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,normal,down,none,asia:expanded:down->london:normal:down:none,2,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,normal,down,none,asia:expanded:up->london:normal:down:none,2,True
USDJPY,asia_to_london,asia,london,new_york,compressed,down,expanded,down,sweep,asia:compressed:down->london:expanded:down:sweep,1,True
USDJPY,asia_to_london,asia,london,new_york,compressed,down,normal,down,sweep,asia:compressed:down->london:normal:down:sweep,1,True
USDJPY,asia_to_london,asia,london,new_york,compressed,flat,compressed,down,breakout,asia:compressed:flat->london:compressed:down:breakout,1,True
USDJPY,asia_to_london,asia,london,new_york,compressed,up,compressed,down,none,asia:compressed:up->london:compressed:down:none,1,True
USDJPY,asia_to_london,asia,london,new_york,compressed,up,compressed,flat,breakout,asia:compressed:up->london:compressed:flat:breakout,1,True
USDJPY,asia_to_london,asia,london,new_york,expanded,down,compressed,down,none,asia:expanded:down->london:compressed:down:none,1,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,compressed,up,none,asia:expanded:up->london:compressed:up:none,1,True
USDJPY,asia_to_london,asia,london,new_york,expanded,up,expanded,up,none,asia:expanded:up->london:expanded:up:none,1,True
USDJPY,asia_to_london,asia,london,new_york,normal,flat,expanded,up,breakout,asia:normal:flat->london:expanded:up:breakout,1,True
USDJPY,asia_to_london,asia,london,new_york,normal,up,compressed,down,none,asia:normal:up->london:compressed:down:none,1,True
USDJPY,asia_to_london,asia,london,new_york,normal,up,expanded,down,sweep,asia:normal:up->london:expanded:down:sweep,1,True
USDJPY,asia_to_london,asia,london,new_york,unknown,down,unknown,down,breakout,asia:unknown:down->london:unknown:down:breakout,1,True
USDJPY,asia_to_london,asia,london,new_york,unknown,down,unknown,up,none,asia:unknown:down->london:unknown:up:none,1,True
USDJPY,asia_to_london,asia,london,new_york,unknown,up,unknown,down,breakout,asia:unknown:up->london:unknown:down:breakout,1,True
USDJPY,asia_to_london,asia,london,new_york,unknown,up,unknown,down,sweep,asia:unknown:up->london:unknown:down:sweep,1,True
USDJPY,asia_to_london,asia,london,new_york,unknown,up,unknown,up,breakout,asia:unknown:up->london:unknown:up:breakout,1,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,expanded,down,breakout,london:expanded:down->new_york:expanded:down:breakout,66,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,expanded,up,breakout,london:expanded:down->new_york:expanded:up:breakout,62,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,expanded,up,breakout,london:expanded:up->new_york:expanded:up:breakout,59,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,expanded,down,breakout,london:expanded:up->new_york:expanded:down:breakout,58,False
USDJPY,london_to_new_york,london,new_york,asia,normal,up,compressed,up,breakout,london:normal:up->new_york:compressed:up:breakout,54,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,compressed,up,breakout,london:compressed:down->new_york:compressed:up:breakout,53,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,compressed,down,breakout,london:compressed:up->new_york:compressed:down:breakout,53,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,compressed,up,breakout,london:compressed:up->new_york:compressed:up:breakout,48,False
USDJPY,london_to_new_york,london,new_york,asia,normal,down,normal,up,breakout,london:normal:down->new_york:normal:up:breakout,47,False
USDJPY,london_to_new_york,london,new_york,asia,normal,up,normal,up,breakout,london:normal:up->new_york:normal:up:breakout,46,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,compressed,up,breakout,london:expanded:up->new_york:compressed:up:breakout,45,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,normal,up,breakout,london:expanded:up->new_york:normal:up:breakout,45,False
USDJPY,london_to_new_york,london,new_york,asia,normal,up,expanded,down,breakout,london:normal:up->new_york:expanded:down:breakout,43,False
USDJPY,london_to_new_york,london,new_york,asia,normal,down,compressed,up,breakout,london:normal:down->new_york:compressed:up:breakout,42,False
USDJPY,london_to_new_york,london,new_york,asia,normal,up,expanded,up,breakout,london:normal:up->new_york:expanded:up:breakout,42,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,expanded,down,breakout,london:compressed:up->new_york:expanded:down:breakout,41,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,expanded,up,breakout,london:compressed:up->new_york:expanded:up:breakout,41,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,normal,down,breakout,london:compressed:up->new_york:normal:down:breakout,41,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,normal,up,breakout,london:expanded:down->new_york:normal:up:breakout,41,False
USDJPY,london_to_new_york,london,new_york,asia,normal,down,expanded,down,breakout,london:normal:down->new_york:expanded:down:breakout,41,False
