pair,transition_type,previous_session_name,current_session_name,previous_session_direction,current_session_direction,previous_volatility_regime,current_volatility_regime,previous_range_regime,current_range_regime,avg_current_return,avg_current_abs_return,avg_current_efficiency,avg_current_clv,mean_aligned_current_return,continuation_fraction,reversal_fraction,sample_count,low_sample
GBPUSD,new_york_to_asia,new_york,asia,up,up,medium_vol,medium_vol,normal,normal,0.00082594368,0.00082594368,0.10663698,0.6749381,0.00082594368,1,0,8,True
GBPUSD,new_york_to_asia,new_york,asia,up,up,unknown,unknown,expanded,expanded,0.00070274581,0.00070274581,0.10959682,0.29522613,0.00070274581,1,0,1,True
GBPUSD,new_york_to_asia,new_york,asia,up,up,unknown,unknown,expanded,normal,9.2309851e-05,9.2309851e-05,0.018076645,0.099391481,9.2309851e-05,1,0,1,True
GBPUSD,new_york_to_asia,new_york,asia,up,up,unknown,unknown,unknown,unknown,0.00070142714,0.00070142714,0.13099323,0.57504213,0.00070142714,1,0,3,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,high_vol,expanded,compressed,-0.0006030682,0.0006030682,0.081950727,0.34642092,0.0006030682,1,0,2,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,high_vol,expanded,expanded,-0.0041125532,0.0041125532,0.23160963,0.30929653,0.0041125532,1,0,55,False
USDJPY,asia_to_london,asia,london,down,down,high_vol,high_vol,expanded,normal,-0.00156562,0.00156562,0.12293076,0.39708903,0.00156562,1,0,18,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,high_vol,normal,compressed,-0.00088728057,0.00088728057,0.084633256,0.67475193,0.00088728057,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,high_vol,normal,expanded,-0.0034078704,0.0034078704,0.23731687,0.2798733,0.0034078704,1,0,12,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,high_vol,normal,normal,-0.0013101237,0.0013101237,0.14116521,0.2201002,0.0013101237,1,0,4,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,low_vol,expanded,compressed,-0.00087535754,0.00087535754,0.12500979,0.42987933,0.00087535754,1,0,4,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,low_vol,expanded,expanded,-0.00053274807,0.00053274807,0.1011236,0.7283237,0.00053274807,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,low_vol,expanded,normal,-0.0011650811,0.0011650811,0.19594545,0.28070363,0.0011650811,1,0,3,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,low_vol,normal,compressed,-0.00051083194,0.00051083194,0.10615406,0.44060996,0.00051083194,1,0,2,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,medium_vol,expanded,compressed,-0.00084820559,0.00084820559,0.059935205,0.20670391,0.00084820559,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,medium_vol,expanded,expanded,-0.0017265485,0.0017265485,0.24839212,0.28431868,0.0017265485,1,0,3,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,medium_vol,expanded,normal,-0.0011613694,0.0011613694,0.14526468,0.3911683,0.0011613694,1,0,6,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,medium_vol,normal,compressed,-0.0028905465,0.0028905465,0.22919472,0.32902033,0.0028905465,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,medium_vol,normal,expanded,-0.0031349566,0.0031349566,0.33671662,0.156145,0.0031349566,1,0,4,True
USDJPY,asia_to_london,asia,london,down,down,high_vol,medium_vol,normal,normal,-0.00090415151,0.00090415151,0.12805132,0.34394691,0.00090415151,1,0,3,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,high_vol,compressed,compressed,-0.00053870995,0.00053870995,0.16546241,0.38354799,0.00053870995,1,0,2,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,high_vol,compressed,expanded,-0.0040654249,0.0040654249,0.39785366,0.18296631,0.0040654249,1,0,13,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,high_vol,compressed,normal,-0.0015675655,0.0015675655,0.16710389,0.4476743,0.0015675655,1,0,4,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,high_vol,expanded,expanded,-0.0036365769,0.0036365769,0.35751127,0.35591339,0.0036365769,1,0,2,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,high_vol,expanded,normal,-0.0012525906,0.0012525906,0.14661801,0.36420671,0.0012525906,1,0,3,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,high_vol,normal,compressed,-0.001377371,0.001377371,0.1649099,0.24677562,0.001377371,1,0,3,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,high_vol,normal,expanded,-0.003390113,0.003390113,0.3768988,0.20599723,0.003390113,1,0,8,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,high_vol,normal,normal,-0.0011150271,0.0011150271,0.16627461,0.27700257,0.0011150271,1,0,6,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,low_vol,compressed,compressed,-0.00060387489,0.00060387489,0.14185373,0.3527227,0.00060387489,1,0,34,False
USDJPY,asia_to_london,asia,london,down,down,low_vol,low_vol,compressed,expanded,-0.0034100282,0.0034100282,0.30902461,0.27071401,0.0034100282,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,low_vol,compressed,normal,-0.0016635663,0.0016635663,0.29856006,0.21832877,0.0016635663,1,0,16,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,low_vol,expanded,compressed,-0.00058917139,0.00058917139,0.101261,0.20793837,0.00058917139,1,0,3,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,low_vol,expanded,expanded,-0.0032658004,0.0032658004,0.58594279,0.068512315,0.0032658004,1,0,2,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,low_vol,expanded,normal,-0.0019117242,0.0019117242,0.16581593,0.20035381,0.0019117242,1,0,2,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,low_vol,normal,compressed,-0.00068338456,0.00068338456,0.12421751,0.38114333,0.00068338456,1,0,12,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,low_vol,normal,normal,-0.0014739541,0.0014739541,0.26934469,0.1590615,0.0014739541,1,0,4,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,medium_vol,compressed,compressed,-0.00097266918,0.00097266918,0.13726423,0.30121486,0.00097266918,1,0,10,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,medium_vol,compressed,expanded,-0.0034826882,0.0034826882,0.375186,0.21621771,0.0034826882,1,0,7,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,medium_vol,compressed,normal,-0.0019315,0.0019315,0.25593155,0.31276484,0.0019315,1,0,8,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,medium_vol,expanded,compressed,-0.0002142255,0.0002142255,0.028325123,0.41282051,0.0002142255,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,medium_vol,expanded,normal,-0.0034885646,0.0034885646,0.28030751,0.10172027,0.0034885646,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,medium_vol,normal,compressed,-0.0010037631,0.0010037631,0.1248307,0.33653659,0.0010037631,1,0,9,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,medium_vol,normal,expanded,-0.0021511467,0.0021511467,0.37427392,0.23670125,0.0021511467,1,0,3,True
USDJPY,asia_to_london,asia,london,down,down,low_vol,medium_vol,normal,normal,-0.0019721048,0.0019721048,0.26609693,0.2451635,0.0019721048,1,0,6,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,high_vol,compressed,compressed,-3.2000102e-05,3.2000102e-05,0.0039651071,0.58413133,3.2000102e-05,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,high_vol,compressed,expanded,-0.0072892035,0.0072892035,0.65234822,0.23972603,0.0072892035,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,high_vol,compressed,normal,-0.0047918638,0.0047918638,0.30195754,0.23489541,0.0047918638,1,0,2,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,high_vol,expanded,expanded,-0.0029148976,0.0029148976,0.272046,0.29333641,0.0029148976,1,0,15,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,high_vol,expanded,normal,-0.00041083282,0.00041083282,0.044385086,0.43710423,0.00041083282,1,0,4,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,high_vol,normal,expanded,-0.0033806275,0.0033806275,0.25693748,0.28288369,0.0033806275,1,0,19,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,high_vol,normal,normal,-0.0013296891,0.0013296891,0.137967,0.40896281,0.0013296891,1,0,6,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,low_vol,compressed,compressed,-0.0015059878,0.0015059878,0.29192981,0.14227055,0.0015059878,1,0,3,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,low_vol,compressed,normal,-0.0010660147,0.0010660147,0.17647828,0.23554779,0.0010660147,1,0,2,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,low_vol,expanded,compressed,-0.00081655024,0.00081655024,0.15026393,0.27107489,0.00081655024,1,0,6,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,low_vol,expanded,normal,-0.0013710918,0.0013710918,0.22163787,0.3797856,0.0013710918,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,low_vol,normal,compressed,-0.00047028965,0.00047028965,0.12239074,0.4001595,0.00047028965,1,0,6,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,low_vol,normal,normal,-0.0017758747,0.0017758747,0.27997778,0.31015121,0.0017758747,1,0,4,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,medium_vol,compressed,compressed,-0.00078565062,0.00078565062,0.10005851,0.17647059,0.00078565062,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,medium_vol,compressed,expanded,-0.0092110868,0.0092110868,0.78502001,0.046414964,0.0092110868,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,medium_vol,compressed,normal,-0.0016604136,0.0016604136,0.21699303,0.33032902,0.0016604136,1,0,5,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,medium_vol,expanded,compressed,-0.00079421163,0.00079421163,0.075233737,0.3323258,0.00079421163,1,0,4,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,medium_vol,expanded,expanded,-0.0021281019,0.0021281019,0.29821983,0.28885759,0.0021281019,1,0,7,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,medium_vol,expanded,normal,-0.00089421393,0.00089421393,0.14794944,0.37963869,0.00089421393,1,0,7,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,medium_vol,normal,compressed,-0.00050623568,0.00050623568,0.085140214,0.37903963,0.00050623568,1,0,8,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,medium_vol,normal,expanded,-0.0030236464,0.0030236464,0.3555706,0.25692338,0.0030236464,1,0,8,True
USDJPY,asia_to_london,asia,london,down,down,medium_vol,medium_vol,normal,normal,-0.0018594771,0.0018594771,0.2111404,0.2372251,0.0018594771,1,0,13,True
USDJPY,asia_to_london,asia,london,down,down,unknown,unknown,expanded,expanded,-0.0038894671,0.0038894671,0.34414368,0.097950683,0.0038894671,1,0,2,True
USDJPY,asia_to_london,asia,london,down,down,unknown,unknown,expanded,normal,-0.0019303017,0.0019303017,0.31149927,0.33421751,0.0019303017,1,0,1,True
USDJPY,asia_to_london,asia,london,down,down,unknown,unknown,unknown,unknown,-0.0044865935,0.0044865935,0.57870635,0.081364829,0.0044865935,1,0,1,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,high_vol,compressed,expanded,0.0017859527,0.0017859527,0.20399579,0.57491289,-0.0017859527,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,high_vol,compressed,normal,0.0020274585,0.0020274585,0.21858864,0.88506876,-0.0020274585,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,high_vol,expanded,compressed,0.0023684743,0.0023684743,0.16239718,0.64138742,-0.0023684743,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,high_vol,expanded,expanded,0.0035031074,0.0035031074,0.23734521,0.72153555,-0.0035031074,0,1,48,False
USDJPY,asia_to_london,asia,london,down,up,high_vol,high_vol,expanded,normal,0.0015860952,0.0015860952,0.16712667,0.71970572,-0.0015860952,0,1,20,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,high_vol,normal,compressed,0.0022674858,0.0022674858,0.13888228,0.67923964,-0.0022674858,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,high_vol,normal,expanded,0.0026404934,0.0026404934,0.22056393,0.77783265,-0.0026404934,0,1,11,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,high_vol,normal,normal,0.002165444,0.002165444,0.14286466,0.63848471,-0.002165444,0,1,4,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,low_vol,compressed,compressed,0.0011789746,0.0011789746,0.15543329,0.44196721,-0.0011789746,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,low_vol,expanded,compressed,0.0010789139,0.0010789139,0.22532283,0.9151092,-0.0010789139,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,low_vol,expanded,normal,2.6275569e-05,2.6275569e-05,0.004552352,0.75329567,-2.6275569e-05,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,low_vol,normal,compressed,0.00029767675,0.00029767675,0.09256264,0.30853964,-0.00029767675,0,1,2,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,low_vol,normal,expanded,0.0029509652,0.0029509652,0.56023589,0.98125689,-0.0029509652,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,low_vol,normal,normal,0.0015604788,0.0015604788,0.32953893,0.93660608,-0.0015604788,0,1,2,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,medium_vol,expanded,compressed,0.001083117,0.001083117,0.17278875,0.79788977,-0.001083117,0,1,4,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,medium_vol,expanded,expanded,0.001415002,0.001415002,0.17299592,0.778038,-0.001415002,0,1,5,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,medium_vol,expanded,normal,0.0018310826,0.0018310826,0.21507567,0.71081923,-0.0018310826,0,1,12,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,medium_vol,normal,compressed,0.00089531153,0.00089531153,0.099884936,0.64792243,-0.00089531153,0,1,4,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,medium_vol,normal,expanded,0.0036422353,0.0036422353,0.52357537,0.87912228,-0.0036422353,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,high_vol,medium_vol,normal,normal,0.0011635932,0.0011635932,0.18000596,0.72981976,-0.0011635932,0,1,5,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,high_vol,compressed,expanded,0.0033508106,0.0033508106,0.32035958,0.88861017,-0.0033508106,0,1,10,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,high_vol,compressed,normal,0.0025701122,0.0025701122,0.27001927,0.75284659,-0.0025701122,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,high_vol,expanded,expanded,0.0034763988,0.0034763988,0.38371226,0.87961698,-0.0034763988,0,1,2,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,high_vol,expanded,normal,0.00015299878,0.00015299878,0.017689906,0.81971831,-0.00015299878,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,high_vol,normal,compressed,0.00030773634,0.00030773634,0.025193822,0.55122722,-0.00030773634,0,1,2,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,high_vol,normal,expanded,0.0045334331,0.0045334331,0.34269456,0.76294929,-0.0045334331,0,1,8,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,high_vol,normal,normal,0.00081107291,0.00081107291,0.1007667,0.51362984,-0.00081107291,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,low_vol,compressed,compressed,0.00089374373,0.00089374373,0.1801908,0.71816671,-0.00089374373,0,1,58,False
USDJPY,asia_to_london,asia,london,down,up,low_vol,low_vol,compressed,expanded,0.0031603861,0.0031603861,0.4056568,0.89117844,-0.0031603861,0,1,4,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,low_vol,compressed,normal,0.0014937886,0.0014937886,0.24540415,0.72413548,-0.0014937886,0,1,19,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,low_vol,expanded,compressed,0.0009625625,0.0009625625,0.12936144,0.78828504,-0.0009625625,0,1,4,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,low_vol,expanded,normal,0.0020746369,0.0020746369,0.4474958,0.91771495,-0.0020746369,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,low_vol,normal,compressed,0.0008983096,0.0008983096,0.16933541,0.72741704,-0.0008983096,0,1,20,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,low_vol,normal,expanded,0.0020565137,0.0020565137,0.38092715,0.79709814,-0.0020565137,0,1,4,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,low_vol,normal,normal,0.0011263031,0.0011263031,0.25770369,0.70721342,-0.0011263031,0,1,8,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,medium_vol,compressed,compressed,0.0017213865,0.0017213865,0.15291288,0.77269963,-0.0017213865,0,1,9,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,medium_vol,compressed,expanded,0.0028292828,0.0028292828,0.33269343,0.72261659,-0.0028292828,0,1,7,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,medium_vol,compressed,normal,0.0013820113,0.0013820113,0.21413106,0.71079219,-0.0013820113,0,1,10,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,medium_vol,normal,compressed,0.0018421441,0.0018421441,0.21765108,0.91620968,-0.0018421441,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,medium_vol,normal,expanded,0.0014988361,0.0014988361,0.24549548,0.78094132,-0.0014988361,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,low_vol,medium_vol,normal,normal,0.001290098,0.001290098,0.16947446,0.70728469,-0.001290098,0,1,9,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,high_vol,compressed,expanded,0.0041661069,0.0041661069,0.355104,0.88950059,-0.0041661069,0,1,6,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,high_vol,compressed,normal,0.0017166092,0.0017166092,0.18415422,0.74672099,-0.0017166092,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,high_vol,expanded,compressed,0.00093509265,0.00093509265,0.096845796,0.54769743,-0.00093509265,0,1,2,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,high_vol,expanded,expanded,0.0025247525,0.0025247525,0.21406827,0.78339961,-0.0025247525,0,1,10,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,high_vol,expanded,normal,0.0015860325,0.0015860325,0.17789809,0.85758201,-0.0015860325,0,1,5,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,high_vol,normal,compressed,0.00066312167,0.00066312167,0.10593615,0.58644827,-0.00066312167,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,high_vol,normal,expanded,0.0027807585,0.0027807585,0.26812294,0.7731463,-0.0027807585,0,1,22,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,high_vol,normal,normal,0.001414092,0.001414092,0.13604208,0.73406256,-0.001414092,0,1,12,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,low_vol,compressed,compressed,0.0011703617,0.0011703617,0.21822351,0.71022741,-0.0011703617,0,1,6,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,low_vol,compressed,expanded,0.0050163727,0.0050163727,0.57426113,0.88370754,-0.0050163727,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,low_vol,compressed,normal,0.00046007472,0.00046007472,0.048318516,0.5280303,-0.00046007472,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,low_vol,expanded,normal,0.0007679664,0.0007679664,0.18132107,0.73820059,-0.0007679664,0,1,2,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,low_vol,normal,compressed,0.001116461,0.001116461,0.18217161,0.70832334,-0.001116461,0,1,13,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,low_vol,normal,normal,0.0021947783,0.0021947783,0.33619334,0.88292509,-0.0021947783,0,1,6,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,medium_vol,compressed,compressed,0.00012832029,0.00012832029,0.033492823,0.72297297,-0.00012832029,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,medium_vol,compressed,expanded,0.0059433952,0.0059433952,0.52996548,0.94164038,-0.0059433952,0,1,1,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,medium_vol,compressed,normal,0.0024414793,0.0024414793,0.25699598,0.71740769,-0.0024414793,0,1,5,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,medium_vol,expanded,compressed,0.0012063612,0.0012063612,0.20332668,0.80743006,-0.0012063612,0,1,6,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,medium_vol,expanded,expanded,0.002781096,0.002781096,0.32403433,0.83495013,-0.002781096,0,1,7,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,medium_vol,expanded,normal,0.0020251315,0.0020251315,0.19776553,0.76098592,-0.0020251315,0,1,3,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,medium_vol,normal,compressed,0.0012943971,0.0012943971,0.17865812,0.82433277,-0.0012943971,0,1,7,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,medium_vol,normal,expanded,0.0011432152,0.0011432152,0.2161202,0.74837076,-0.0011432152,0,1,4,True
USDJPY,asia_to_london,asia,london,down,up,medium_vol,medium_vol,normal,normal,0.001957961,0.001957961,0.22667075,0.72855206,-0.001957961,0,1,14,True
USDJPY,asia_to_london,asia,london,down,up,unknown,unknown,unknown,unknown,0.00071974729,0.00071974729,0.174946,0.65686275,-0.00071974729,0,1,1,True
USDJPY,asia_to_london,asia,london,flat,down,low_vol,low_vol,compressed,compressed,-0.00023755524,0.00023755524,0.06377858,0.60839161,,,,1,True
USDJPY,asia_to_london,asia,london,flat,up,high_vol,medium_vol,normal,expanded,0.0015470643,0.0015470643,0.24447717,0.65432099,,,,1,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,high_vol,expanded,compressed,-0.00089488581,0.00089488581,0.07334169,0.25706222,-0.00089488581,0,1,2,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,high_vol,expanded,expanded,-0.0040257189,0.0040257189,0.24160113,0.35199124,-0.0040257189,0,1,34,False
USDJPY,asia_to_london,asia,london,up,down,high_vol,high_vol,expanded,normal,-0.0012688864,0.0012688864,0.11186369,0.43563355,-0.0012688864,0,1,10,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,high_vol,normal,expanded,-0.0031355099,0.0031355099,0.21947453,0.33050495,-0.0031355099,0,1,13,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,high_vol,normal,normal,-0.0025938324,0.0025938324,0.23806748,0.21661646,-0.0025938324,0,1,5,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,low_vol,compressed,compressed,-0.00069598167,0.00069598167,0.225,0.4535316,-0.00069598167,0,1,1,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,low_vol,expanded,compressed,-0.00054402824,0.00054402824,0.12541792,0.35780778,-0.00054402824,0,1,6,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,low_vol,expanded,expanded,-0.0051559664,0.0051559664,0.48202316,0.19037004,-0.0051559664,0,1,1,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,low_vol,expanded,normal,-0.00021882836,0.00021882836,0.044444444,0.3311828,-0.00021882836,0,1,1,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,low_vol,normal,compressed,-0.00046335453,0.00046335453,0.091337409,0.36530601,-0.00046335453,0,1,2,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,medium_vol,compressed,normal,-0.003532185,0.003532185,0.29181929,0.31136221,-0.003532185,0,1,1,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,medium_vol,expanded,compressed,-0.00053802281,0.00053802281,0.07845951,0.36168582,-0.00053802281,0,1,2,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,medium_vol,expanded,expanded,-0.0023571608,0.0023571608,0.347526,0.28738364,-0.0023571608,0,1,5,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,medium_vol,expanded,normal,-0.0012283982,0.0012283982,0.16952016,0.32204693,-0.0012283982,0,1,12,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,medium_vol,normal,compressed,-0.00071790236,0.00071790236,0.088550333,0.33920422,-0.00071790236,0,1,7,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,medium_vol,normal,expanded,-0.0042252507,0.0042252507,0.48810204,0.12105525,-0.0042252507,0,1,2,True
USDJPY,asia_to_london,asia,london,up,down,high_vol,medium_vol,normal,normal,-0.0021560103,0.0021560103,0.19847636,0.38665312,-0.0021560103,0,1,7,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,high_vol,compressed,compressed,-0.00090450785,0.00090450785,0.1339225,0.54166667,-0.00090450785,0,1,1,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,high_vol,compressed,expanded,-0.0043077591,0.0043077591,0.37809597,0.20607394,-0.0043077591,0,1,16,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,high_vol,compressed,normal,-0.0020563434,0.0020563434,0.18467762,0.22076822,-0.0020563434,0,1,7,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,high_vol,expanded,expanded,-0.003771547,0.003771547,0.32075184,0.16931213,-0.003771547,0,1,6,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,high_vol,normal,compressed,-0.00088027362,0.00088027362,0.12817089,0.51851852,-0.00088027362,0,1,1,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,high_vol,normal,expanded,-0.0035507137,0.0035507137,0.41621822,0.12474471,-0.0035507137,0,1,15,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,high_vol,normal,normal,-0.00083081091,0.00083081091,0.096860911,0.48000254,-0.00083081091,0,1,6,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,low_vol,compressed,compressed,-0.00073652206,0.00073652206,0.16635767,0.34739853,-0.00073652206,0,1,50,False
USDJPY,asia_to_london,asia,london,up,down,low_vol,low_vol,compressed,expanded,-0.0015965995,0.0015965995,0.35821416,0.25100932,-0.0015965995,0,1,4,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,low_vol,compressed,normal,-0.0016182014,0.0016182014,0.2595545,0.2708722,-0.0016182014,0,1,13,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,low_vol,expanded,compressed,-0.0011593431,0.0011593431,0.25473043,0.27332484,-0.0011593431,0,1,4,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,low_vol,expanded,normal,-0.0013198993,0.0013198993,0.26648333,0.23610529,-0.0013198993,0,1,2,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,low_vol,normal,compressed,-0.00064150551,0.00064150551,0.13468565,0.44253978,-0.00064150551,0,1,13,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,low_vol,normal,expanded,-0.0030382859,0.0030382859,0.5735237,0.12178958,-0.0030382859,0,1,3,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,low_vol,normal,normal,-0.0011234716,0.0011234716,0.21461548,0.18776637,-0.0011234716,0,1,10,True
USDJPY,asia_to_london,asia,london,up,down,low_vol,medium_vol,compressed,compressed,-0.00055434101,0.00055434101,0.09837436,0.400488,-0.00055434101,0,1,5,True
